haplogroup	n_samples	rho_age_kya	rho_ci95_lower_kya	rho_ci95_upper_kya	confidence	ml_age_kya	ml_ci95_lower_kya	ml_ci95_upper_kya	calibration_method	diff_kya	rel_diff_pct
L0a1d	2.0	7.8917	2.6898	13.2593	very_low	7.8917	2.6898	13.2593	rho_fallback_no_desc	0.0	0.0
L0a1d'g'h	5.0	21.3129	15.8889	26.8728	low	21.3129	15.8889	26.8728	rho_fallback_no_desc	0.0	0.0
L0a1d'h	2.0	10.6101	5.3225	16.0588	very_low	10.6101	5.3225	16.0588	rho_fallback_no_desc	0.0	0.0
L0a1d'h^	2.0	13.3705	7.9996	18.8981	very_low	15.9615	10.6057	21.4658	single_child_interpolation	2.5909999999999993	19.378482480086753
L0a1d+195	0.0				no_ci						
L0a1d2	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0a1d3	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
L0a1d5	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a1d6	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a1d6^	0.0				no_ci		1.3449		single_child_interpolation		
L0a1d7	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a1d8	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a1d_195						29.6338	28.3506	30.9233	ancestor_only		
L0a1e	2.0	6.5486	-1.1229	14.598	very_low	11.093	6.4692		single_child_interpolation	4.5443999999999996	69.39498518767368
L0a1e1	1.0	5.2164			no_ci		3.2346		single_child_interpolation		
L0a1e1a	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a1e^	2.0	9.2456	1.4422	17.4168	very_low	16.9695	12.9383	21.7557	single_child_interpolation	7.7239	83.54136021458856
L0a1g	3.0	13.3705	2.7942	24.5739	low	13.3705	2.7942	24.5739	rho_fallback_no_desc	0.0	0.0
L0a1g+16519	0.0				no_ci						
L0a1g1	3.0	7.8917	-2.3374	18.7838	low	7.8917	0.0	18.7838	rho_fallback_no_desc	0.0	0.0
L0a1g_16519						29.6338	28.3506	30.9233	ancestor_only		
L0a1h	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2	163.0	31.3403	30.1285	32.5577	high	31.3403	30.1285	32.5577	rho_direct	0.0	0.0
L0a2a	143.0	24.7675	23.5254	26.0161	high	24.7675	23.5254	26.0161	rho_direct	0.0	0.0
L0a2a1	19.0	21.7394	18.1506	25.3865	medium	21.7394	18.1506	25.3865	rho_direct	0.0	0.0
L0a2a1a	8.0	24.442	19.7057	29.2753	low	24.442	19.7057	29.2753	rho_fallback_no_desc	0.0	0.0
L0a2a1a1	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a1a1^	0.0				no_ci		9.8529		single_child_interpolation		
L0a2a1a2	3.0	19.0125	8.1076	30.5094	low	19.0125	8.1076	30.5094	rho_fallback_no_desc	0.0	0.0
L0a2a1a2^	3.0	21.8918	10.8294	33.5289	low	21.7273	13.9067	29.8923	single_child_interpolation	-0.1645000000000003	0.7514229072072662
L0a2a1a2b	1.0	24.8086			no_ci	20.4522	4.0538		single_child_interpolation	-4.356399999999997	17.56003966366501
L0a2a1a2b1	1.0	21.8918			no_ci	21.8918	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a1a2c	1.0	19.0125			no_ci	19.0125	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a1a4	1.0	13.3705			no_ci	17.526	9.8529		single_child_interpolation	4.1555	31.079615571594182
L0a2a1a4a	1.0	10.6101			no_ci	10.6101	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a1a5	4.0	20.4474	16.8352	24.1203	low	19.604	15.4802	23.8086	single_child_interpolation	-0.843399999999999	4.124729794497096
L0a2a1a5a	4.0	14.766	11.2546	18.3419	low	14.766	11.2546	18.3419	rho_fallback_no_desc	0.0	0.0
L0a2a1a5a+207	0.0				no_ci						
L0a2a1a5a1	4.0	9.2456	5.8407	12.7186	low	13.3755	10.2773	16.526	single_child_interpolation	4.129900000000001	44.668815436531986
L0a2a1a5a1a	2.0	11.9851	9.2999	14.71	very_low	11.9851	9.2999	14.71	rho_fallback_no_desc	0.0	0.0
L0a2a1a5a_207						21.7394	18.1506	25.3865	ancestor_only		
L0a2a1b	7.0	14.1667	9.6404	18.802	low	14.1667	9.6404	18.802	rho_fallback_no_desc	0.0	0.0
L0a2a1b2	1.0	21.8918			no_ci	21.8918	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a1b2^	1.0	27.7615			no_ci	18.0293	4.8202		single_child_interpolation	-9.732200000000002	35.0564630873692
L0a2a1b3	1.0	10.6101			no_ci	11.0292	4.8202		single_child_interpolation	0.41910000000000025	3.9500098962309522
L0a2a1b3a	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a1b4	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a1b5	3.0	8.7931	5.2872	12.372	low	8.7931	5.2872	12.372	rho_fallback_no_desc	0.0	0.0
L0a2a1b6	0.0				no_ci		4.8202		single_child_interpolation		
L0a2a1b6a	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a1b7	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a1c	4.0	8.5673	4.0962	13.1583	low		9.0753		single_child_interpolation		
L0a2a1c1	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a1d	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2	123.0	13.2801	12.0171	14.5515	high	17.6551	16.4073	18.9107	single_child_interpolation	4.375000000000002	32.94402903592595
L0a2a2a	122.0	10.5427	9.2891	11.8052	high	10.5427	9.2891	11.8052	rho_direct	0.0	0.0
L0a2a2a+151	0.0				no_ci						
L0a2a2a+185	1.0	2.5854			no_ci						
L0a2a2a+8289	0.0				no_ci						
L0a2a2a1	4.0	11.2963	5.827	16.9357	low	11.2963	5.827	16.9357	rho_fallback_no_desc	0.0	0.0
L0a2a2a11	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a12	23.0	12.7669	10.4409	15.1221	low	12.7669	10.4409	15.1221	rho_direct	0.0	0.0
L0a2a2a12+8289	0.0				no_ci						
L0a2a2a12_8289						12.7669	10.4409	15.1221	ancestor_only		
L0a2a2a12a	2.0	11.9851	9.2999	14.71	very_low	11.9851	9.2999	14.71	rho_fallback_no_desc	0.0	0.0
L0a2a2a12b	2.0	7.8917	-2.3374	18.7838	very_low	7.8917	0.0	18.7838	rho_fallback_no_desc	0.0	0.0
L0a2a2a13	24.0	6.8833	4.0477	9.7686	medium	6.8833	4.0477	9.7686	rho_direct	0.0	0.0
"L0a2a2a13""16"	35.0	10.5318	8.3726	12.7175	low	10.5318	8.3726	12.7175	rho_direct	0.0	0.0
L0a2a2a13a	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a13b	2.0	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
L0a2a2a13c	3.0	4.3344	2.6202	6.0677	low	4.3344	2.6202	6.0677	rho_fallback_no_desc	0.0	0.0
L0a2a2a14	10.0	7.3531	4.7919	9.9543	medium	10.914	7.836	14.0504	single_child_interpolation	3.5608999999999993	48.427193972610176
L0a2a2a14a	4.0	11.2963	7.2994	15.3833	low		3.918		single_child_interpolation		
L0a2a2a14a1	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a15	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a16	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a2a17	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a2a18	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a18^	0.0				no_ci		4.6446		single_child_interpolation		
L0a2a2a19	5.0	13.3705	8.2712	18.6108	low	9.2172	6.1209	12.3925	single_child_interpolation	-4.1533	31.063161437492987
L0a2a2a19a	5.0	7.8917	2.9526	12.9799	low	10.3714	6.475	14.3694	single_child_interpolation	2.4796999999999993	31.421620183230477
L0a2a2a19a1	3.0	11.5256	6.8291	16.3463	low	11.5256	6.8291	16.3463	rho_fallback_no_desc	0.0	0.0
L0a2a2a1^	4.0	14.067	8.5123	19.7871	low	10.9195	7.5581	14.3704	single_child_interpolation	-3.147500000000001	22.375062202317487
L0a2a2a1b	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a1c	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a1d	2.0	10.6101	10.6101	10.6101	very_low	9.594	6.8594	12.4137	single_child_interpolation	-1.0160999999999998	9.576724064806173
L0a2a2a1d1	2.0	7.8917	7.8917	7.8917	very_low	7.8917	7.8917	7.8917	rho_fallback_no_desc	0.0	0.0
L0a2a2a1e	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a1f	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a2a2	2.0	7.8917	7.8917	7.8917	very_low	7.8917	7.8917	7.8917	rho_fallback_no_desc	0.0	0.0
L0a2a2a20	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a21	4.0	20.4474	4.723	37.3998	low	20.4474	4.723	37.3998	rho_fallback_no_desc	0.0	0.0
L0a2a2a22	2.0	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
L0a2a2a23	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a24	8.0	4.5544	2.4361	6.7019	low	4.5544	2.4361	6.7019	rho_fallback_no_desc	0.0	0.0
L0a2a2a25	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a2a26	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a27	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a28	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a3	2.0	7.8917	7.8917	7.8917	very_low	7.8796	4.6446		single_child_interpolation	-0.012100000000000222	0.1533256459318046
L0a2a2a3a	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
L0a2a2a4	0.0				no_ci		4.6446		single_child_interpolation		
L0a2a2a4a	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a5	0.0				no_ci		4.6446		single_child_interpolation		
L0a2a2a5+150	0.0				no_ci						
L0a2a2a5_150						10.5427	9.2891	11.8052	ancestor_only		
L0a2a2a6	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a8	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2a2a9	3.0	2.5854	2.5854	2.5854	low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
L0a2a2a_151						10.5427	9.2891	11.8052	ancestor_only		
L0a2a2a_185						10.5427	9.2891	11.8052	ancestor_only		
L0a2a2a_8289						10.5427	9.2891	11.8052	ancestor_only		
L0a2b	5.0	10.063	2.7682	17.6723	low	10.063	2.7682	17.6723	rho_fallback_no_desc	0.0	0.0
"L0a2b""l"	17.0	33.2361	29.7919	36.7238	low	33.2361	29.7919	36.7238	rho_direct	0.0	0.0
L0a2b'i	5.0	21.3129	13.5653	29.3408	low	21.3129	13.5653	29.3408	rho_fallback_no_desc	0.0	0.0
L0a2b'i^	8.0	27.7615	22.3211	33.3226	low	27.2745	21.6786	33.0323	single_child_interpolation	-0.4870000000000019	1.7542279775948773
L0a2b1	2.0	3.8953	1.3387	6.4951	very_low	6.3242	1.3841		single_child_interpolation	2.4289	62.35463250584037
L0a2b1a	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0a2b2	2.0	9.2456	-3.5408	23.0541	very_low	9.2456	0.0	23.0541	rho_fallback_no_desc	0.0	0.0
L0a2c	2.0	9.2456	6.6021	11.9299	very_low	9.2456	6.6021	11.9299	rho_fallback_no_desc	0.0	0.0
L0a2c'k'l	4.0	27.0199	24.2566	29.8145	low	27.0199	24.2566	29.8145	rho_fallback_no_desc	0.0	0.0
L0a2c'l	4.0	9.9265	7.3846	12.5056	low	9.9265	7.3846	12.5056	rho_fallback_no_desc	0.0	0.0
L0a2d	3.0	37.8527	27.3941	48.6896	low	37.8527	27.3941	48.6896	rho_fallback_no_desc	0.0	0.0
L0a2d1	2.0	24.8086	13.5931	36.5815	very_low	24.8086	13.5931	36.5815	rho_fallback_no_desc	0.0	0.0
L0a2d1'3	3.0	36.8271	29.9598	43.8583	low	36.8271	29.9598	43.8583	rho_fallback_no_desc	0.0	0.0
L0a2d1+95	1.0	16.1717			no_ci						
L0a2d1_95						31.3403	30.1285	32.5577	ancestor_only		
L0a2d1c	1.0	19.0125			no_ci	19.0125	0.0		rho_fallback_no_desc	0.0	0.0
L0a2d2	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2d3	1.0	30.7497			no_ci	30.7497	0.0		rho_fallback_no_desc	0.0	0.0
L0a2e	0.0				no_ci		14.896		single_child_interpolation		
L0a2e1	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2h	5.0	24.2223	20.9003	27.5919	low	23.0256	19.7326	26.3672	single_child_interpolation	-1.1966999999999999	4.940488723201346
L0a2h1	5.0	12.8151	9.6732	16.0105	low	12.5451	9.8663	15.716	single_child_interpolation	-0.2699999999999996	2.106889528759039
L0a2h1a	5.0	2.0647	-0.8758	5.0649	low	2.0647	0.0	5.0649	rho_fallback_no_desc	0.0	0.0
L0a2i	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2j	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2k	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2l	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a2l^	0.0				no_ci		3.6923		single_child_interpolation		
L0a3	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a4	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
L0a4'7'8	2.0	20.4474	6.8163	34.9901	very_low	20.4474	6.8163	34.9901	rho_fallback_no_desc	0.0	0.0
L0a5	4.0	23.3456	14.9342	32.0753	low	23.3456	14.9342	32.0753	rho_fallback_no_desc	0.0	0.0
L0a5a	3.0	13.3705	13.3705	13.3705	low	12.9655	8.7598	17.3303	single_child_interpolation	-0.40499999999999936	3.029056504992329
L0a5a2	3.0	2.5854	2.5854	2.5854	low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
L0a5b	1.0	10.6101			no_ci	12.9655	7.4671		single_child_interpolation	2.3554000000000013	22.19960226576565
L0a5b1	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0a6	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a6^	0.0				no_ci		21.0861		single_child_interpolation		
L0a7	0.0				no_ci		0.0		rho_fallback_no_desc		
L0a8	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0b	4.0	61.5129	46.5836	76.9664	low	61.5129	46.5836	76.9664	rho_fallback_no_desc	0.0	0.0
L0b1	3.0	19.0125	13.4817	24.6912	low	36.749	25.3184	48.6205	single_child_interpolation	17.736500000000003	93.28862590401053
L0b1a	2.0	11.9851	4.0532	20.2747	very_low	25.0598	12.6592		single_child_interpolation	13.0747	109.09128834970087
L0b1a1	1.0	13.3705			no_ci	13.3705	0.0		rho_fallback_no_desc	0.0	0.0
L0b2	1.0	10.6101			no_ci	32.0492	23.2918		single_child_interpolation	21.4391	202.06312852847762
L0b2a	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0d	126.0	75.354	72.9094	77.8095	high	75.354	72.9094	77.8095	rho_direct	0.0	0.0
L0d1	73.0	42.8609	40.4196	45.3206	high	42.8609	40.4196	45.3206	rho_direct	0.0	0.0
L0d1'2	118.0	64.6601	62.1191	67.215	high	64.6601	62.1191	67.215	rho_direct	0.0	0.0
L0d1a	18.0	19.4897	16.9656	22.0439	medium	23.0275	20.3966	25.6895	single_child_interpolation	3.5378000000000007	18.152152162424258
L0d1a'c'e	43.0	42.0866	39.4366	44.7586	medium	42.0866	39.4366	44.7586	rho_direct	0.0	0.0
L0d1a'e	19.0	31.7004	29.0755	34.3512	medium	31.7004	29.0755	34.3512	rho_direct	0.0	0.0
L0d1a1	17.0	14.3545	11.7177	17.0278	medium	14.3545	11.7177	17.0278	rho_direct	0.0	0.0
L0d1a1a	8.0	8.2291	3.3541	13.2484	low	8.2291	3.3541	13.2484	rho_fallback_no_desc	0.0	0.0
L0d1a1a'c	10.0	14.766	10.541	19.0847	low	14.766	10.541	19.0847	rho_direct	0.0	0.0
L0d1a1a1	2.0	9.2456	1.4422	17.4168	very_low	9.2456	1.4422	17.4168	rho_fallback_no_desc	0.0	0.0
L0d1a1a1a	0.0				no_ci		0.7211		single_child_interpolation		
L0d1a1a1a1	0.0				no_ci		0.3606		single_child_interpolation		
L0d1a1a1a1b	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1a1e	1.0	10.6101			no_ci	4.6228	0.7211		single_child_interpolation	-5.987299999999999	56.430193871876796
L0d1a1a1e1	1.0	0.0			no_ci		0.3606		single_child_interpolation		
L0d1a1a1e1a	0.0				no_ci		0.1803		single_child_interpolation		
L0d1a1a1e1a+498	0.0				no_ci						
L0d1a1a1e1a_498						14.766	10.541	19.0847	ancestor_only		
L0d1a1a2	2.0	10.6101	-4.7332	27.4053	very_low	10.7998	1.677		single_child_interpolation	0.1897000000000002	1.7879190582558147
L0d1a1a2a	1.0	13.3705			no_ci	8.0081	0.8385		single_child_interpolation	-5.362399999999999	40.10620395647133
L0d1a1a2a2	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
L0d1a1a3	3.0	4.3344	2.6202	6.0677	low	6.7227	4.2852	9.2324	single_child_interpolation	2.3883	55.10105204872647
L0d1a1a3a	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1a3a'b	2.0	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
L0d1a1a3a^	1.0	0.0			no_ci		2.6082		single_child_interpolation		
L0d1a1a3b	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1a3b^	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0d1a1a3b^+8277	1.0	0.0			no_ci						
L0d1a1a3b__8277						14.766	10.541	19.0847	ancestor_only		
L0d1a1a6	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1b	5.0	11.1588	7.6219	14.7664	low	11.1588	7.6219	14.7664	rho_fallback_no_desc	0.0	0.0
L0d1a1b1	4.0	7.2188	4.7176	9.7581	low	7.2188	4.7176	9.7581	rho_fallback_no_desc	0.0	0.0
L0d1a1b1^	4.0	12.6765	10.095	15.2942	low	9.1888	6.1697	12.2622	single_child_interpolation	-3.4877000000000002	27.51311481875912
L0d1a1b1a	2.0	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
L0d1a1b1a1	1.0	2.5854			no_ci	1.9477	0.6694		single_child_interpolation	-0.6376999999999999	24.66542894716485
L0d1a1b1a1b	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1b1a1b'c	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1a1b1a1c	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1b1a3	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1b1a3'4	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1a1b1a4	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1b1b	2.0	2.5854	-2.4381	7.7838	very_low		2.3588		single_child_interpolation		
L0d1a1b1b+16362	0.0				no_ci		1.1794		single_child_interpolation		
L0d1a1b1b+16362+498	0.0				no_ci		0.5897		single_child_interpolation		
L0d1a1b1b+16362+498+16362	0.0				no_ci						
L0d1a1b1b_16362_498_16362						14.3545	11.7177	17.0278	ancestor_only		
L0d1a1b2	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0d1a1c	2.0	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
L0d1a1c1	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1a1c2	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1a1d	2.0	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
L0d1a1d'f	2.0	7.8917	2.6898	13.2593	very_low	7.8917	2.6898	13.2593	rho_fallback_no_desc	0.0	0.0
L0d1a1f	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1b	30.0	35.7031	32.5387	38.9025	medium	35.7031	32.5387	38.9025	rho_direct	0.0	0.0
L0d1b1	9.0	23.5077	17.6231	29.5458	low	23.5077	17.6231	29.5458	rho_fallback_no_desc	0.0	0.0
L0d1b1a	3.0	8.7931	4.1712	13.5427	low	14.362	9.9328	18.8964	single_child_interpolation	5.568899999999999	63.332613071612954
L0d1b1a1	3.0	2.5854	-0.3368	5.566	low		2.4832		single_child_interpolation		
L0d1b1a1^	3.0	5.2164	2.2425	8.247	low	8.4737	4.9664	12.2312	single_child_interpolation	3.257299999999999	62.4434475883751
L0d1b1a1b	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1b1b	3.0	14.2997	9.5306	19.1896	low	13.1354	7.5446	20.8616	single_child_interpolation	-1.164299999999999	8.142128855850116
L0d1b1b'c'd	6.0	22.3754	15.0893	29.9036	low	22.3754	15.0893	29.9036	rho_fallback_no_desc	0.0	0.0
L0d1b1b1	2.0	3.8953	-3.6406	11.8196	very_low	9.842	3.7723	17.7298	single_child_interpolation	5.9467	152.66346622853183
L0d1b1b1b	2.0	6.5486	-1.1229	14.598	very_low	8.1953	1.8862	16.1639	single_child_interpolation	1.6466999999999992	25.145832697065007
L0d1b1b1b2	2.0	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
L0d1b1c	2.0	13.3705	-2.2366	30.3893	very_low	11.1877	7.5446		single_child_interpolation	-2.1828000000000003	16.325492689129057
L0d1b1c1	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b1d	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0d1b2	21.0	26.6324	23.3451	29.9642	medium	26.6324	23.3451	29.9642	rho_direct	0.0	0.0
L0d1b2a	4.0	11.2963	5.827	16.9357	low	11.2963	5.827	16.9357	rho_fallback_no_desc	0.0	0.0
L0d1b2a1	2.0	5.2164	0.1025	10.5005	very_low	6.9408	2.9135	12.3598	single_child_interpolation	1.7244000000000002	33.05728088336784
L0d1b2a1f	2.0	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
L0d1b2a1f1	0.0				no_ci		0.0		single_child_interpolation		
L0d1b2a1f1a	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1b2a1f2	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1b2a1f2^	0.0				no_ci		0.0		single_child_interpolation		
L0d1b2a1f3	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b2a2	2.0	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
L0d1b2a2a	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b2a2b	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b2a^	4.0	19.7288	14.0103	25.6033	low	18.9643	14.586	23.45	single_child_interpolation	-0.7644999999999982	3.8750456185880444
L0d1b2b	17.0	23.2598	19.4611	27.1222	medium	23.2598	19.4611	27.1222	rho_direct	0.0	0.0
L0d1b2b1	6.0	19.9681	16.2469	23.7543	low	19.9681	16.2469	23.7543	rho_fallback_no_desc	0.0	0.0
L0d1b2b1a	2.0	2.5854	-2.4381	7.7838	very_low	11.2767	8.1235		single_child_interpolation	8.6913	336.168484567185
L0d1b2b1a1	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b2b1a1^	1.0	2.5854			no_ci	5.6384	4.0617		single_child_interpolation	3.053	118.08617622031407
L0d1b2b1b	4.0	9.2456	6.6021	11.9299	low	9.2456	6.6021	11.9299	rho_fallback_no_desc	0.0	0.0
L0d1b2b1b1	2.0	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
L0d1b2b1b1a	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b2b1b1b	1.0	2.5854			no_ci	2.6082	2.6082		single_child_interpolation	0.022800000000000153	0.88187514504526
L0d1b2b1b1b+709	1.0	0.0			no_ci		1.3041		single_child_interpolation		
L0d1b2b1b1b+709+498	0.0				no_ci						
L0d1b2b1b1b_709_498						23.2598	19.4611	27.1222	ancestor_only		
L0d1b2b1b2	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0d1b2b1b3	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b2b1b4	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1b2b2	11.0	13.3705	8.1957	18.6906	medium	13.3705	8.1957	18.6906	rho_direct	0.0	0.0
L0d1b2b2a	2.0	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
L0d1b2b2a1	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1b2b2a2	1.0	0.0			no_ci		1.974		single_child_interpolation		
L0d1b2b2a2a	0.0				no_ci		0.0		rho_fallback_no_desc		
L0d1b2b2a3	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0d1b2b2a3+498	0.0				no_ci						
L0d1b2b2a3^	1.0	7.8917			no_ci	4.567	1.974		single_child_interpolation	-3.3247	42.129072316484404
L0d1b2b2a3_498						13.3705	8.1957	18.6906	ancestor_only		
L0d1b2b2a3a	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b2b2b	3.0	12.4458	4.7365	20.4891	low	12.4458	4.7365	20.4891	rho_fallback_no_desc	0.0	0.0
L0d1b2b2b1	2.0	3.8953	-3.6406	11.8196	very_low	8.8311	2.3683		single_child_interpolation	4.935799999999999	126.71167817626366
L0d1b2b2b1a	1.0	5.2164			no_ci		1.1841		single_child_interpolation		
L0d1b2b2b1a1	0.0				no_ci		0.5921		single_child_interpolation		
L0d1b2b2b1a1+16227	0.0				no_ci						
L0d1b2b2b1a1_16227						13.3705	8.1957	18.6906	ancestor_only		
L0d1b2b2b2	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
L0d1b2b2c	5.0	12.2614	1.9327	23.2021	low	12.2614	1.9327	23.2021	rho_fallback_no_desc	0.0	0.0
L0d1b2b2c1	3.0	10.6101	-7.1887	30.3992	low	6.1307	0.9664		single_child_interpolation	-4.479399999999999	42.21826372984231
L0d1b2b2c1a	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L0d1b2b2c2	2.0	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
L0d1b2b2c2'3	2.0	7.8917	2.6898	13.2593	very_low	7.8917	2.6898	13.2593	rho_fallback_no_desc	0.0	0.0
L0d1b2b2c3	0.0				no_ci		0.0		rho_fallback_no_desc		
