Id	Source	Data	Haplogroup	Fasta-8M	Fasta-2.3M	Placement	Population	Province	Population_Province	City	Latitude	Longitude	Province_latitude	Province_longitude	Elevation	Elevation_source	Country	Continent	Language_family_geo	Language	Language_simplify	Tiplabel_base	Tiplabel_unique	Corridor_and_key_regions	Corridor_subregion	Corridor_NCS	Sichuan_geographic_regions	Elevation_group
Y5541	Published_MBE	Published	O2a2b1a2a1a1a1a1	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1a1a1	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1a1a1_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
Y5745	Published_MBE	Published	O2a2b1a2a1a1a1a1	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1a1a1	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1a1a1_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1772-8251	Published_MBE	Published	O2a2b1a2a1a1a2a1	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1a2a1	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1a2a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1366-4423	Published_MBE	Published	O2a2b1a2a1a1a2a1a1	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1a2a1a1	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1a2a1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1813-0237	Published_MBE	Published	O2a2b1a2a1a1b1b2b	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1b1b2b	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1b1b2b	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1699-1977	Published_MBE	Published	O2a2b1a2a1a1b1b2b2	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1b1b2b2	Man_Hebei_Qinhuangdao_O2a2b1a2a1a1b1b2b2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1771-5107	Published_MBE	Published	O2a2b2b	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_O2a2b2b	Man_Hebei_Qinhuangdao_O2a2b2b	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
Y5598	Published_MBE	Published	O2a2b2b1a	Yes	Yes	No	Hui	Hebei	Hui_Hebei	Handan	36.436311	115.30034	38.0428	114.5149	47	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Hebei_Handan_O2a2b2b1a	Hui_Hebei_Handan_O2a2b2b1a	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
990-0000-4880	Published_MBE	Published	Q1a1a1	Yes	Yes	No	Hui	Hebei	Hui_Hebei	Handan	36.436311	115.30034	38.0428	114.5149	47	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Hebei_Handan_Q1a1a1	Hui_Hebei_Handan_Q1a1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1776-7045	Published_MBE	Published	Q1a1a1	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_Q1a1a1	Man_Hebei_Qinhuangdao_Q1a1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1704-1251	Published_MBE	Published	Q1a1a1a	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_Q1a1a1a	Man_Hebei_Qinhuangdao_Q1a1a1a	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1807-6658	Published_MBE	Published	R1a1a1b2a1a2c2d5a	Yes	Yes	No	Hui	Hebei	Hui_Hebei	Handan	36.436311	115.30034	38.0428	114.5149	47	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Hebei_Handan_R1a1a1b2a1a2c2d5a	Hui_Hebei_Handan_R1a1a1b2a1a2c2d5a_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1835-2295	Published_MBE	Published	R1a1a1b2a1a2c2d5a	Yes	Yes	No	Hui	Hebei	Hui_Hebei	Handan	36.436311	115.30034	38.0428	114.5149	47	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Hebei_Handan_R1a1a1b2a1a2c2d5a	Hui_Hebei_Handan_R1a1a1b2a1a2c2d5a_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1385-2127	Published_MBE	Published	R1a1a1b2a1a2c2d5a	Yes	Yes	No	Hui	Hebei	Hui_Hebei	Handan	36.436311	115.30034	38.0428	114.5149	47	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Hebei_Handan_R1a1a1b2a1a2c2d5a	Hui_Hebei_Handan_R1a1a1b2a1a2c2d5a_3	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1848-2510	Published_MBE	Published	R1a1a1b2a2a1d2	Yes	Yes	No	Man	Hebei	Man_Hebei	Qinhuangdao	40.40633	118.952629	38.0428	114.5149	232	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Hebei_Qinhuangdao_R1a1a1b2a2a1d2	Man_Hebei_Qinhuangdao_R1a1a1b2a2a1d2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1788-2281	Published_MBE	Published	R1a1a1b2a2b1d1	Yes	Yes	No	Hui	Hebei	Hui_Hebei	Handan	36.436311	115.30034	38.0428	114.5149	47	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Hebei_Handan_R1a1a1b2a2b1d1	Hui_Hebei_Handan_R1a1a1b2a2b1d1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1827-9721	Published_MBE	Published	R2a2b1b2b3b2a	Yes	Yes	No	Hui	Hebei	Hui_Hebei	Handan	36.436311	115.30034	38.0428	114.5149	47	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Hebei_Handan_R2a2b1b2b3b2a	Hui_Hebei_Handan_R2a2b1b2b3b2a	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1790-1388	Published_MBE	Published	R2b1	Yes	Yes	No	Hui	Hebei	Hui_Hebei	Handan	36.436311	115.30034	38.0428	114.5149	47	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Hebei_Handan_R2b1	Hui_Hebei_Handan_R2b1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1694-3181	Published_MBE	Published	C1a1a1a1	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_C1a1a1a1	Chosen_Heilongjiang_Heihe_C1a1a1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1650-1930	Published_MBE	Published	C2a1a1b1a	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_C2a1a1b1a	Man_Heilongjiang_C2a1a1b1a	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
HGDP01237	Published_HGDP	Published	C2a1a1b1a4	Yes	Yes	No	Hezhen	Heilongjiang	Hezhen_Heilongjiang	Shuangyashan	47.5	133.5	45.8038	126.535	53	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Hezhen_Heilongjiang_Shuangyashan_C2a1a1b1a4	Hezhen_Heilongjiang_Shuangyashan_C2a1a1b1a4	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1282-8086	Published_MBE	Published	C2a1a1b1a4	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_C2a1a1b1a4	Man_Heilongjiang_C2a1a1b1a4	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
HGDP01208	Published_HGDP	Published	C2a1a2a1a1a	Yes	Yes	No	Oroqen	Heilongjiang	Oroqen_Heilongjiang		45.8038	126.535	45.8038	126.535	406	queried_opentopodata_aster30m	China	East_Asia	Others	Mongolic	Altaic	Oroqen_Heilongjiang_C2a1a2a1a1a	Oroqen_Heilongjiang_C2a1a2a1a1a_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
HGDP01206	Published_HGDP	Published	C2a1a2a1a1a	Yes	Yes	No	Oroqen	Heilongjiang	Oroqen_Heilongjiang		45.8038	126.535	45.8038	126.535	406	queried_opentopodata_aster30m	China	East_Asia	Others	Mongolic	Altaic	Oroqen_Heilongjiang_C2a1a2a1a1a	Oroqen_Heilongjiang_C2a1a2a1a1a_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
HGDP01204	Published_HGDP	Published	C2a1a2a1b	Yes	Yes	No	Oroqen	Heilongjiang	Oroqen_Heilongjiang		45.8038	126.535	45.8038	126.535	406	queried_opentopodata_aster30m	China	East_Asia	Others	Mongolic	Altaic	Oroqen_Heilongjiang_C2a1a2a1b	Oroqen_Heilongjiang_C2a1a2a1b	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1851-8998	Published_MBE	Published	C2a1a2a1b	Yes	Yes	No	Kyrgyz	Heilongjiang	Kyrgyz_Heilongjiang	Qiqihar	47.706003	124.409896	45.8038	126.535	158	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Turkic	Altaic	Kyrgyz_Heilongjiang_Qiqihar_C2a1a2a1b	Kyrgyz_Heilongjiang_Qiqihar_C2a1a2a1b	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1808-9214	Published_MBE	Published	C2a1a3	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_C2a1a3	Daur_Heilongjiang_Heihe_C2a1a3	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
HGDP01205	Published_HGDP	Published	C2a1a3	Yes	Yes	No	Oroqen	Heilongjiang	Oroqen_Heilongjiang		45.8038	126.535	45.8038	126.535	406	queried_opentopodata_aster30m	China	East_Asia	Others	Mongolic	Altaic	Oroqen_Heilongjiang_C2a1a3	Oroqen_Heilongjiang_C2a1a3	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1844-9674	Published_MBE	Published	C2a1a3	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_C2a1a3	Man_Heilongjiang_C2a1a3	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1413-6578	Published_MBE	Published	C2a1a3a1	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_C2a1a3a1	Man_Heilongjiang_C2a1a3a1_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1722-6979	Published_MBE	Published	C2a1a3a1	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_C2a1a3a1	Man_Heilongjiang_C2a1a3a1_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1731-0111	Published_MBE	Published	C2a1a3a2a	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_C2a1a3a2a	Man_Heilongjiang_C2a1a3a2a	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
990-0000-1254	Published_MBE	Published	C2b1a1	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_C2b1a1	Man_Heilongjiang_C2b1a1_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1261-2791	Published_MBE	Published	C2b1a1	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_C2b1a1	Man_Heilongjiang_C2b1a1_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
HGDP01233	Published_HGDP	Published	C2b1a1a1	Yes	Yes	No	Hezhen	Heilongjiang	Hezhen_Heilongjiang	Shuangyashan	47.5	133.5	45.8038	126.535	53	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Hezhen_Heilongjiang_Shuangyashan_C2b1a1a1	Hezhen_Heilongjiang_Shuangyashan_C2b1a1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
990-0002-7049	Published_MBE	Published	C2b1a2a1a2	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_C2b1a2a1a2	Chosen_Heilongjiang_Heihe_C2b1a2a1a2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
990-0001-8528	Published_MBE	Published	C2b1a2b2	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_C2b1a2b2	Chosen_Heilongjiang_Heihe_C2b1a2b2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
HGDP01207	Published_HGDP	Published	C2b1b2	Yes	Yes	No	Oroqen	Heilongjiang	Oroqen_Heilongjiang		45.8038	126.535	45.8038	126.535	406	queried_opentopodata_aster30m	China	East_Asia	Others	Mongolic	Altaic	Oroqen_Heilongjiang_C2b1b2	Oroqen_Heilongjiang_C2b1b2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1287-2485	Published_MBE	Published	D1a1b1a1	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_D1a1b1a1	Man_Heilongjiang_D1a1b1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1797-1916	Published_MBE	Published	N1a	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_N1a	Daur_Heilongjiang_Heihe_N1a	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
Y5619	Published_MBE	Published	N1a1a3	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_N1a1a3	Daur_Heilongjiang_Heihe_N1a1a3_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1725-2947	Published_MBE	Published	N1a1a3	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_N1a1a3	Daur_Heilongjiang_Heihe_N1a1a3_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
HLJ-246_BB0_00	Published_SA_FN	Published	N1a3	Yes	Yes	No	Han	Heilongjiang	Han_Heilongjiang		45.8038	126.535	45.8038	126.535	158	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Heilongjiang_N1a3	Han_Heilongjiang_N1a3	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
Y2408	Published_MBE	Published	N1b1a2b	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_N1b1a2b	Daur_Heilongjiang_Heihe_N1b1a2b	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1272-0168	Published_MBE	Published	O1a1a2a3	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O1a1a2a3	Chosen_Heilongjiang_Heihe_O1a1a2a3_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
990-0000-5283	Published_MBE	Published	O1a1a2a3	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O1a1a2a3	Chosen_Heilongjiang_Heihe_O1a1a2a3_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1813-9605	Published_MBE	Published	O1b1a1a1a1b1a1a1a2b1	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_O1b1a1a1a1b1a1a1a2b1	Man_Heilongjiang_O1b1a1a1a1b1a1a1a2b1_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1814-5682	Published_MBE	Published	O1b1a1a1a1b1a1a1a2b1	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_O1b1a1a1a1b1a1a1a2b1	Man_Heilongjiang_O1b1a1a1a1b1a1a1a2b1_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1656-5956	Published_MBE	Published	O1b1a1a1a1b2a1a2a	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_O1b1a1a1a1b2a1a2a	Daur_Heilongjiang_Heihe_O1b1a1a1a1b2a1a2a_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1520-2579	Published_MBE	Published	O1b1a1a1a1b2a1a2a	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_O1b1a1a1a1b2a1a2a	Daur_Heilongjiang_Heihe_O1b1a1a1a1b2a1a2a_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1757-3592	Published_MBE	Published	O1b2a1a	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O1b2a1a	Chosen_Heilongjiang_Heihe_O1b2a1a	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1378-3728	Published_MBE	Published	O1b2a1a2a1	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O1b2a1a2a1	Chosen_Heilongjiang_Heihe_O1b2a1a2a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1721-4167	Published_MBE	Published	O1b2a1a2a1	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_O1b2a1a2a1	Daur_Heilongjiang_Heihe_O1b2a1a2a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1318-2071	Published_MBE	Published	O1b2a1a2a1a	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O1b2a1a2a1a	Chosen_Heilongjiang_Heihe_O1b2a1a2a1a_1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1697-6752	Published_MBE	Published	O1b2a1a2a1a	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O1b2a1a2a1a	Chosen_Heilongjiang_Heihe_O1b2a1a2a1a_2	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
990-0011-8365	Published_MBE	Published	O1b2a1a2a1a	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O1b2a1a2a1a	Chosen_Heilongjiang_Heihe_O1b2a1a2a1a_3	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1719-4681	Published_MBE	Published	O1b2a1a2a1b1	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O1b2a1a2a1b1	Chosen_Heilongjiang_Heihe_O1b2a1a2a1b1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1509-6680	Published_MBE	Published	O2a1a1a1b1	Yes	Yes	No	Man	Heilongjiang	Man_Heilongjiang		45.8038	126.535	45.8038	126.535	465	clean_20260623_modern_ref_reorganized	China	East_Asia	Altaic	Tungusic	Altaic	Man_Heilongjiang_O2a1a1a1b1	Man_Heilongjiang_O2a1a1a1b1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1516-3290	Published_MBE	Published	O2a1b1a1a1a1a1c	Yes	Yes	No	Daur	Heilongjiang	Daur_Heilongjiang	Heihe	48.686354	126.337002	45.8038	126.535	357	clean_city_level_metadata_20260626	China	East_Asia	Others	Mongolic	Altaic	Daur_Heilongjiang_Heihe_O2a1b1a1a1a1a1c	Daur_Heilongjiang_Heihe_O2a1b1a1a1a1a1c	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1814-7310	Published_MBE	Published	O2a1b1a2a1a1a1d1	Yes	Yes	No	Russ	Heilongjiang	Russ_Heilongjiang		45.8038	126.535	45.8038	126.535	451	clean_20260623_modern_ref_reorganized	China	East_Asia	Others	Indo_European	Indo_European	Russ_Heilongjiang_O2a1b1a2a1a1a1d1	Russ_Heilongjiang_O2a1b1a2a1a1a1d1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1654-7488	Published_MBE	Published	O2a2a1a1b2b2b	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O2a2a1a1b2b2b	Chosen_Heilongjiang_Heihe_O2a2a1a1b2b2b	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
990-0000-7287	Published_MBE	Published	O2a2a1a1b2b2b1a1	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O2a2a1a1b2b2b1a1	Chosen_Heilongjiang_Heihe_O2a2a1a1b2b2b1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1742-5617	Published_SA_M7	Published	O2a2a1a2a1a1a1	Yes	Yes	No	Han	Heilongjiang	Han_Heilongjiang		45.8038	126.535	45.8038	126.535	117	clean_20260623	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Heilongjiang_O2a2a1a2a1a1a1	Han_Heilongjiang_O2a2a1a2a1a1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1831-2107	Published_SA_M7	Published	O2a2a1a2a1a1a1	Yes	Yes	No	Han	Heilongjiang	Han_Heilongjiang	Harbin	45.756731	126.642417	45.8038	126.535	151	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Heilongjiang_Harbin_O2a2a1a2a1a1a1	Han_Heilongjiang_Harbin_O2a2a1a2a1a1a1	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
111-1360-3767	Published_MBE	Published	O2a2a1a2a1a1a2a1b	Yes	Yes	No	Chosen	Heilongjiang	Chosen_Heilongjiang	Heihe	49.579867	128.532745	45.8038	126.535	152	clean_city_level_metadata_20260626	China	East_Asia	Others	Koreanic	Koreanic	Chosen_Heilongjiang_Heihe_O2a2a1a2a1a1a2a1b	Chosen_Heilongjiang_Heihe_O2a2a1a2a1a1a2a1b	North_China	Non_Corridor_China	Others	Non_Sichuan	Low
