haplogroup	n_samples	rho_age_kya	rho_ci95_lower_kya	rho_ci95_upper_kya	confidence	ml_age_kya	ml_ci95_lower_kya	ml_ci95_upper_kya	calibration_method	diff_kya	rel_diff_pct
U6a2_T195C!	3	9.6992	3.3989	16.2346	low	12.7087	7.3346	18.2885	single_child_interpolation	3.009500000000001	31.028332233586287
U6a2a	5	13.9275	9.6048	18.35	low	13.9275	9.6048	18.35	rho_fallback_no_desc	0.0	0.0
U6a2a1	2	10.6101	0.2051	21.6601	very_low	10.6101	0.2051	21.6601	rho_fallback_no_desc	0.0	0.0
U6a2a2	3	6.995	3.5274	10.537	low	8.2565	4.8024	13.0669	single_child_interpolation	1.2615000000000007	18.034310221586857
U6a2a2a	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
U6a2b	3	8.7931	5.2872	12.372	low	10.694	9.2217	12.1883	single_child_interpolation	1.9009	21.618086909053687
U6a2b1	2	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
U6a2c	2	9.2456	1.4422	17.4168	very_low	9.2456	1.4422	17.4168	rho_fallback_no_desc	0.0	0.0
U6a3	36	19.251	16.2204	22.3252	medium	19.251	16.2204	22.3252	rho_direct	0.0	0.0
U6a3_G185A	15	21.6987	17.2293	26.2592	low	21.6987	17.2293	26.2592	rho_direct	0.0	0.0
U6a3a	9	9.3966	6.8839	11.9462	low	9.3966	6.8839	11.9462	rho_fallback_no_desc	0.0	0.0
U6a3a1	5	4.6866	2.1681	7.2462	low	6.646	4.1113	9.2207	single_child_interpolation	1.9593999999999996	41.8085605769641
U6a3a1a	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U6a3a2	3	7.8917	4.8676	10.971	low	6.646	4.1113	9.2207	single_child_interpolation	-1.2457000000000003	15.784938606383925
U6a3a2a	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U6a3b	5	4.6866	1.6938	7.7376	low	12.5781	8.6146	17.159	single_child_interpolation	7.891499999999999	168.38432979131989
U6a3b1	3	3.4574	-1.009	8.0587	low	3.4574	0.0	8.0587	rho_fallback_no_desc	0.0	0.0
U6a3c	4	7.8917	1.5444	14.4875	low	7.8917	1.5444	14.4875	rho_fallback_no_desc	0.0	0.0
U6a3d	4	19.0125	13.0453	25.1523	low	17.7113	13.255	22.2782	single_child_interpolation	-1.301199999999998	6.843918474687695
U6a3d1	4	16.1717	10.2897	22.2313	low	11.4639	7.7488	15.2626	single_child_interpolation	-4.707800000000001	29.11134883778453
U6a3d1a	3	5.2164	2.2425	8.247	low	5.2164	2.2425	8.247	rho_fallback_no_desc	0.0	0.0
U6a3e	3	8.7931	1.8569	16.0213	low	8.7931	1.8569	16.0213	rho_fallback_no_desc	0.0	0.0
U6a3f	7	12.9736	7.3179	18.8049	low	12.9736	7.3179	18.8049	rho_fallback_no_desc	0.0	0.0
U6a3f1	2	14.766	-3.441	34.868	very_low	14.766	0.0	34.868	rho_fallback_no_desc	0.0	0.0
U6a3f2	2	10.6101	5.3225	16.0588	very_low	10.6101	5.3225	16.0588	rho_fallback_no_desc	0.0	0.0
U6a3g	3	1.7185	0.0342	3.4224	low	1.7185	0.0342	3.4224	rho_fallback_no_desc	0.0	0.0
U6a4	3	7.8917	1.9004	14.1039	low	7.8917	1.9004	14.1039	rho_fallback_no_desc	0.0	0.0
U6a5	19	9.3171	7.6758	10.9741	medium	9.3171	7.6758	10.9741	rho_direct	0.0	0.0
U6a5a	5	7.8917	5.0214	10.8117	low	6.3872	4.7145	8.0776	single_child_interpolation	-1.5045000000000002	19.06433341358643
U6a5a1	3	3.4574	1.7531	5.181	low	3.4574	1.7531	5.181	rho_fallback_no_desc	0.0	0.0
U6a5b	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U6a5c	4	4.5544	2.0951	7.053	low	4.5544	2.0951	7.053	rho_fallback_no_desc	0.0	0.0
U6a5d	7	0.3665	-0.351	1.0876	low	0.3665	0.0	1.0876	rho_fallback_no_desc	0.0	0.0
U6a6	8	21.8918	17.5099	26.361	low	21.8918	17.5099	26.361	rho_fallback_no_desc	0.0	0.0
U6a6a	3	8.7931	2.5273	15.2961	low	15.5687	12.056	19.1455	single_child_interpolation	6.775599999999999	77.05587335524443
U6a6a1	2	9.2456	6.6021	11.9299	very_low	9.2456	6.6021	11.9299	rho_fallback_no_desc	0.0	0.0
U6a6b	5	16.1717	8.5081	24.1399	low	16.1717	8.5081	24.1399	rho_fallback_no_desc	0.0	0.0
U6a6b1	2	7.8917	-7.1807	24.4566	very_low	7.8917	0.0	24.4566	rho_fallback_no_desc	0.0	0.0
U6a6b2	3	11.5256	5.1572	18.1247	low	11.5256	5.1572	18.1247	rho_fallback_no_desc	0.0	0.0
U6a7	26	26.6215	24.6201	28.6395	low	26.6215	24.6201	28.6395	rho_direct	0.0	0.0
U6a7a	19	8.4604	7.3475	9.5807	medium	8.4604	7.3475	9.5807	rho_direct	0.0	0.0
U6a7a1	15	5.5705	4.3433	6.8073	medium	5.5705	4.3433	6.8073	rho_direct	0.0	0.0
U6a7a1_C152T!!	2	3.8953	1.3387	6.4951	very_low	3.4287	2.1717	5.325	single_child_interpolation	-0.4666000000000001	11.978538238389858
U6a7a1a	7	0.3665	-0.351	1.0876	low	0.3665	0.0	1.0876	rho_fallback_no_desc	0.0	0.0
U6a7a1b	3	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
U6a7a1c	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
U6a7a2	4	3.8953	1.3387	6.4951	low	5.5229	3.6738	8.6822	single_child_interpolation	1.6275999999999997	41.78368803429773
U6a7a2a	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
U6a7b	3	24.8086	19.1269	30.6295	low	18.6158	14.9713	22.3492	single_child_interpolation	-6.192799999999998	24.962311456511046
U6a7b1	3	10.6101	5.3225	16.0588	low	10.6101	5.3225	16.0588	rho_fallback_no_desc	0.0	0.0
U6a7c	3	12.4458	3.133	22.2509	low	15.919	12.3613	19.57	single_child_interpolation	3.4732000000000003	27.906603030741294
U6a7c1	2	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
U6a8	12	18.0612	16.0876	20.0537	medium	18.0612	16.0876	20.0537	rho_direct	0.0	0.0
U6a8a	2	9.2456	1.4422	17.4168	very_low	9.2456	1.4422	17.4168	rho_fallback_no_desc	0.0	0.0
U6a8b	10	7.6222	5.3509	9.9247	medium	7.6222	5.3509	9.9247	rho_direct	0.0	0.0
U6a_T16189C!	61	21.7968	19.7459	23.8667	high	21.7968	19.7459	23.8667	rho_direct	0.0	0.0
U6a_T16189C!_G103A	24	19.9681	18.1609	21.7904	medium	19.9681	18.1609	21.7904	rho_direct	0.0	0.0
U6b	14	12.7755	8.6686	16.9746	medium	12.7755	8.6686	16.9746	rho_direct	0.0	0.0
U6b1	6	12.4458	7.1612	17.885	low	12.4458	7.1612	17.885	rho_fallback_no_desc	0.0	0.0
U6b1a	4	3.2389	0.0432	6.5035	low	7.5156	3.5806	12.8344	single_child_interpolation	4.2767	132.04174256692087
U6b1a1	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
U6b1b	2	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
U6b2	2	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
U6b3	3	3.4574	1.7531	5.181	low	7.0312	4.3343	10.4086	single_child_interpolation	3.5738000000000003	103.36669173367272
U6b3a	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
U6c	4	8.5673	7.2456	9.8992	low	8.5673	7.2456	9.8992	rho_fallback_no_desc	0.0	0.0
U6c1	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U6c2	2	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
U6d	13	12.9431	11.0209	14.8852	medium	12.9431	11.0209	14.8852	rho_direct	0.0	0.0
U6d1	5	5.7479	3.8075	7.712	low	5.7479	3.8075	7.712	rho_fallback_no_desc	0.0	0.0
U6d1a	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
U6d1b	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U6d2	3	4.3344	-0.1585	8.961	low	4.3344	0.0	8.961	rho_fallback_no_desc	0.0	0.0
U6d3	4	9.9265	4.9377	15.0607	low	8.6387	6.8205	10.4765	single_child_interpolation	-1.2878000000000007	12.973354153024738
U6d3a	3	4.3344	2.6202	6.0677	low	4.3344	2.6202	6.0677	rho_fallback_no_desc	0.0	0.0
U7	219	18.2173	17.2409	19.1983	high	18.2173	17.2409	19.1983	rho_direct	0.0	0.0
U7a	155	17.4498	16.2737	18.6326	high	17.4498	16.2737	18.6326	rho_direct	0.0	0.0
U7a1	3	10.6101	10.6101	10.6101	low	10.0176	9.4296	10.609	single_child_interpolation	-0.5924999999999994	5.584301750219126
U7a1a	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
U7a2	18	16.015	12.4067	19.6896	low	16.015	12.4067	19.6896	rho_direct	0.0	0.0
U7a2a	5	8.4319	4.243	12.7264	low	8.4319	4.243	12.7264	rho_fallback_no_desc	0.0	0.0
U7a2b	7	7.5068	5.3894	9.6514	low	7.5068	5.3894	9.6514	rho_fallback_no_desc	0.0	0.0
U7a3	55	18.8046	17.1051	20.5178	low	18.8046	17.1051	20.5178	rho_direct	0.0	0.0
U7a3a	37	16.6297	14.4358	18.8475	low	16.6297	14.4358	18.8475	rho_direct	0.0	0.0
U7a3a1	5	12.8151	10.1717	15.4963	low	12.8151	10.1717	15.4963	rho_fallback_no_desc	0.0	0.0
U7a3a2	3	4.3344	2.6202	6.0677	low	4.3344	2.6202	6.0677	rho_fallback_no_desc	0.0	0.0
U7a3b	17	12.0663	9.6217	14.5438	medium	12.0663	9.6217	14.5438	rho_direct	0.0	0.0
U7a4	27	13.6797	12.1902	15.181	medium	14.2465	12.8323	15.6716	single_child_interpolation	0.5667999999999989	4.14336571708443
U7a4a	19	11.0432	9.3909	12.7107	medium	10.1749	8.53	11.8362	single_child_interpolation	-0.8683000000000014	7.862757171834263
U7a4a1	15	6.1033	4.2277	8.0008	medium	7.6956	5.9295	9.4814	single_child_interpolation	1.5922999999999998	26.089164878016806
U7a4a1a	6	5.2164	3.3289	7.1266	low	5.2164	3.3289	7.1266	rho_fallback_no_desc	0.0	0.0
U7a5	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U7a6	7	3.3325	2.3879	4.283	low	3.3325	2.3879	4.283	rho_fallback_no_desc	0.0	0.0
U7a7	4	12.6765	10.095	15.2942	low	12.6765	10.095	15.2942	rho_fallback_no_desc	0.0	0.0
U7a8	3	2.5854	2.5854	2.5854	low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
U7b	55	11.3588	9.9758	12.7524	high	11.3588	9.9758	12.7524	rho_direct	0.0	0.0
U7b1	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U7b2	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
U7b3	6	3.0208	2.1687	3.8777	low	3.0208	2.1687	3.8777	rho_fallback_no_desc	0.0	0.0
U8	761	51.258	50.564	51.9532	low	51.258	50.564	51.9532	rho_direct	0.0	0.0
U8a	34	21.2959	19.8898	22.711	medium	21.2959	19.8898	22.711	rho_direct	0.0	0.0
U8a1	30	19.1079	17.8943	20.3284	medium	19.1079	17.8943	20.3284	rho_direct	0.0	0.0
U8a1a	28	8.7608	7.5114	10.0193	medium	8.7608	7.5114	10.0193	rho_direct	0.0	0.0
U8a1a1	20	6.4148	4.9751	7.8674	medium	6.4148	4.9751	7.8674	rho_direct	0.0	0.0
U8a1a1a	5	7.3531	5.3933	9.3363	low	4.5001	3.7803	5.2264	single_child_interpolation	-2.8530000000000006	38.79996192082252
U8a1a1a1	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
U8a1a1b	10	3.6324	2.2658	5.0113	medium	4.0667	2.5047	5.6449	single_child_interpolation	0.4342999999999999	11.956282347759055
U8a1a1b1	6	1.7185	0.0342	3.4224	low	1.7185	0.0342	3.4224	rho_fallback_no_desc	0.0	0.0
U8a1a2	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
U8a1a3	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U8a1a4	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
U8a1b	2	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
U8a2	3	10.6101	5.3225	16.0588	low	10.6101	5.3225	16.0588	rho_fallback_no_desc	0.0	0.0
U8b	726	42.4418	41.7689	43.1161	high	42.4418	41.7689	43.1161	rho_direct	0.0	0.0
U8b'c	727	48.6648	47.974	49.3569	high	48.6648	47.974	49.3569	rho_direct	0.0	0.0
U8b1	34	32.3455	29.1011	35.629	medium	32.3455	29.1011	35.629	rho_direct	0.0	0.0
U8b1a	18	27.5965	23.3109	31.9569	medium	27.5965	23.3109	31.9569	rho_direct	0.0	0.0
U8b1a1	7	16.1717	11.2592	21.2074	low	16.1717	11.2592	21.2074	rho_fallback_no_desc	0.0	0.0
U8b1a2	11	26.4148	20.3276	32.6575	low	26.4148	20.3276	32.6575	rho_direct	0.0	0.0
U8b1a2_T16311C!	8	19.7288	13.2987	26.3568	low	20.0915	15.9508	24.3227	single_child_interpolation	0.36270000000000024	1.8384290985767013
U8b1a2a	3	30.7497	30.7497	30.7497	low	30.7497	30.7497	30.7497	rho_fallback_no_desc	0.0	0.0
U8b1a2b	7	13.7682	11.574	15.9879	low	11.3384	8.4642	14.2668	single_child_interpolation	-2.4298	17.64791330747665
U8b1a2b1	5	2.5854	0.9775	4.2108	low	2.5854	0.9775	4.2108	rho_fallback_no_desc	0.0	0.0
U8b1b	16	18.8338	15.3405	22.3858	medium	18.8338	15.3405	22.3858	rho_direct	0.0	0.0
U8b1b1	3	3.4574	1.7531	5.181	low	3.4574	1.7531	5.181	rho_fallback_no_desc	0.0	0.0
U8b1b2	2	16.1717	16.1717	16.1717	very_low	16.1717	16.1717	16.1717	rho_fallback_no_desc	0.0	0.0
U8b1b3	5	7.8917	7.8917	7.8917	low	7.8917	7.8917	7.8917	rho_fallback_no_desc	0.0	0.0
U8b1b4	5	10.063	8.9956	11.1369	low	10.063	8.9956	11.1369	rho_fallback_no_desc	0.0	0.0
U8c	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
U9	13	24.5829	21.1976	28.0173	medium	24.5829	21.1976	28.0173	rho_direct	0.0	0.0
U9a	6	20.4474	16.6948	24.2656	low	18.284	13.8195	22.8592	single_child_interpolation	-2.1633999999999993	10.580318280074726
U9a1	4	11.9851	6.4415	17.701	low	11.9851	6.4415	17.701	rho_fallback_no_desc	0.0	0.0
U9b	7	17.7902	14.63	20.9993	low	16.9142	13.453	20.4367	single_child_interpolation	-0.8759999999999977	4.924059313554641
U9b1	6	9.2456	5.7085	12.8562	low	9.2456	5.7085	12.8562	rho_fallback_no_desc	0.0	0.0
V	268	10.6817	10.0344	11.3313	high	10.6817	10.0344	11.3313	rho_direct	0.0	0.0
V1	39	10.2592	8.898	11.6309	low	10.2592	8.898	11.6309	rho_direct	0.0	0.0
V10	9	11.2199	7.0785	15.4582	low	11.2199	7.0785	15.4582	rho_fallback_no_desc	0.0	0.0
V10a	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
V10b	7	9.8291	4.9887	14.8065	low	9.8291	4.9887	14.8065	rho_fallback_no_desc	0.0	0.0
V10b1	2	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
V10b2	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
V11	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
V12	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
V13	4	2.5854	0.513	4.687	low	2.5854	0.513	4.687	rho_fallback_no_desc	0.0	0.0
V14	3	2.5854	-2.4381	7.7838	low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
V15	4	5.2164	1.5822	8.9357	low	6.6336	5.0172	9.5575	single_child_interpolation	1.4172000000000002	27.168161950770653
V15a	3	2.5854	-2.4381	7.7838	low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
V16	7	4.8378	1.9937	7.7342	low	4.8378	1.9937	7.7342	rho_fallback_no_desc	0.0	0.0
V17	2	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
V18	2	2.5854	-2.4381	7.7838	very_low	6.6336	5.0172		single_child_interpolation	4.0482000000000005	156.5792527268508
V18a	1	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
V19	3	5.2164	-0.6728	11.3326	low	5.2164	0.0	11.3326	rho_fallback_no_desc	0.0	0.0
V1a	36	7.5175	6.127	8.9196	medium	7.6921	6.2154	9.182	single_child_interpolation	0.17459999999999987	2.3225806451612883
V1a1	29	5.1249	3.5329	6.7331	medium	5.1249	3.5329	6.7331	rho_direct	0.0	0.0
V1a1a	8	1.6105	0.2806	2.9526	low	3.2059	1.7665	5.2879	single_child_interpolation	1.5954000000000002	99.06240298044087
V1a1a1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
V1a1b	5	8.9739	4.3995	13.673	low	8.9739	4.3995	13.673	rho_fallback_no_desc	0.0	0.0
V1b	3	7.8917	1.9004	14.1039	low	7.8917	1.9004	14.1039	rho_fallback_no_desc	0.0	0.0
V2	26	8.5152	7.0124	10.0314	medium	8.5152	7.0124	10.0314	rho_direct	0.0	0.0
V20	2	7.8917	7.8917	7.8917	very_low	7.8917	7.8917	7.8917	rho_fallback_no_desc	0.0	0.0
V21	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
V22	3	1.7185	0.0342	3.4224	low	1.7185	0.0342	3.4224	rho_fallback_no_desc	0.0	0.0
V23	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
V24	2	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
V25	18	7.2934	5.733	8.8686	medium	7.2934	5.733	8.8686	rho_direct	0.0	0.0
V26	2	3.8953	-3.6406	11.8196	very_low	3.8953	0.0	11.8196	rho_fallback_no_desc	0.0	0.0
V27	2	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
V28	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
V29	9	2.0069	0.8796	3.1429	low	2.0069	0.8796	3.1429	rho_fallback_no_desc	0.0	0.0
V2a	5	7.8917	5.0214	10.8117	low	6.2053	4.7131	7.7112	single_child_interpolation	-1.6864	21.36928671895789
V2a1	4	3.8953	2.4139	5.3911	low	3.9619	2.3737	5.5668	single_child_interpolation	0.06659999999999977	1.709752778990059
V2a1a	3	1.7185	0.0342	3.4224	low	1.7185	0.0342	3.4224	rho_fallback_no_desc	0.0	0.0
V2b	8	6.8833	3.2184	10.6315	low	6.8833	3.2184	10.6315	rho_fallback_no_desc	0.0	0.0
V2b1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
V2b2	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
V2c	4	5.2164	3.1076	7.3536	low	5.2164	3.1076	7.3536	rho_fallback_no_desc	0.0	0.0
V3	14	7.1228	5.8426	8.413	medium	7.1228	5.8426	8.413	rho_direct	0.0	0.0
V30	4	9.9265	8.5943	11.2688	low	9.9265	8.5943	11.2688	rho_fallback_no_desc	0.0	0.0
V31	4	7.2188	4.7176	9.7581	low	7.2188	4.7176	9.7581	rho_fallback_no_desc	0.0	0.0
V3a	5	5.2164	3.5804	6.8694	low	5.5091	3.5907	7.4541	single_child_interpolation	0.29269999999999996	5.611149451729161
V3a1	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
V3b	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
V3c	3	3.4574	1.7531	5.181	low	3.4574	1.7531	5.181	rho_fallback_no_desc	0.0	0.0
V4	3	4.3344	0.9254	7.8198	low	4.3344	0.9254	7.8198	rho_fallback_no_desc	0.0	0.0
V5	4	2.5854	2.5854	2.5854	low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
V6	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
V7	27	12.4458	10.5571	14.3538	low	12.4458	10.5571	14.3538	rho_direct	0.0	0.0
V7a	23	7.1896	5.1563	9.248	medium	7.6606	5.9283	9.411	single_child_interpolation	0.4709999999999992	6.551129409146533
V7a1	9	2.8755	1.2995	4.4683	low	2.8755	1.2995	4.4683	rho_fallback_no_desc	0.0	0.0
V7b	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
V8	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
V9	6	18.5363	12.4316	24.8236	low	10.3724	8.2913	12.4902	single_child_interpolation	-8.1639	44.04277013211914
V9a	5	10.063	6.5482	13.6491	low	10.063	6.5482	13.6491	rho_fallback_no_desc	0.0	0.0
V9a1	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
V9a2	3	8.7931	4.1712	13.5427	low	8.7931	4.1712	13.5427	rho_fallback_no_desc	0.0	0.0
V_C150T	6	7.4428	4.6067	10.3278	low	7.4428	4.6067	10.3278	rho_fallback_no_desc	0.0	0.0
V_C16298T!	13	2.3849	-0.2069	5.0227	medium	9.2867	8.963	9.6115	single_child_interpolation	6.9018	289.3957817937859
V_C72T!	13	7.0638	5.4533	8.6902	medium	5.9843	5.0172	7.587	single_child_interpolation	-1.0794999999999995	15.282142756023664
W	326	19.0739	18.2906	19.8601	high	19.0739	18.2906	19.8601	rho_direct	0.0	0.0
W1	99	10.2507	9.2965	11.2101	high	10.2507	9.2965	11.2101	rho_direct	0.0	0.0
W1_T119C	23	11.2066	9.0784	13.3602	low	11.2066	9.0784	13.3602	rho_direct	0.0	0.0
W1a	24	1.3947	0.7152	2.0775	medium	1.3947	0.7152	2.0775	rho_direct	0.0	0.0
W1b	16	4.2245	2.5411	5.9264	medium	6.4181	5.003	7.8476	single_child_interpolation	2.1936	51.92567167712156
W1b1	12	2.5854	0.7095	4.4852	medium	2.5854	0.7095	4.4852	rho_direct	0.0	0.0
W1c	16	9.9265	7.5263	12.3599	low	8.9732	6.0436	11.9588	single_child_interpolation	-0.9533000000000005	9.603586359744124
W1c1	7	6.7398	3.0089	10.5573	low	6.7398	3.0089	10.5573	rho_fallback_no_desc	0.0	0.0
W1d	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
W1e	5	5.7479	1.9599	9.6274	low	7.4025	5.3135	9.5282	single_child_interpolation	1.6546000000000003	28.786165382139572
W1e1	4	4.5544	1.3305	7.8462	low	4.3447	2.6568	6.6854	single_child_interpolation	-0.20970000000000066	4.604338661514155
W1e1a	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
W1f	3	6.995	5.2518	8.7569	low	6.995	5.2518	8.7569	rho_fallback_no_desc	0.0	0.0
W1g	3	3.4574	-1.009	8.0587	low	3.4574	0.0	8.0587	rho_fallback_no_desc	0.0	0.0
W1h	4	9.2456	4.2204	14.4206	low	6.4181	5.9409	6.8978	single_child_interpolation	-2.8274999999999997	30.58211473565804
W1h1	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
W1i	1	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
W3	98	17.2107	15.9672	18.4618	high	17.2107	15.9672	18.4618	rho_direct	0.0	0.0
W3a	69	15.2742	13.8132	16.746	high	15.2742	13.8132	16.746	rho_direct	0.0	0.0
W3a1	62	12.1187	10.6901	13.5584	high	12.1187	10.6901	13.5584	rho_direct	0.0	0.0
W3a1_T199C	8	5.8811	4.2529	7.5259	low	5.8811	4.2529	7.5259	rho_fallback_no_desc	0.0	0.0
W3a1a	8	14.4162	9.5204	19.4391	low	14.4162	9.5204	19.4391	rho_fallback_no_desc	0.0	0.0
W3a1a1	2	19.0125	2.8988	36.4588	very_low	19.0125	2.8988	36.4588	rho_fallback_no_desc	0.0	0.0
W3a1a2	2	9.2456	6.6021	11.9299	very_low	9.2456	6.6021	11.9299	rho_fallback_no_desc	0.0	0.0
W3a1a3	1	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
W3a1a4	3	1.7185	0.0342	3.4224	low	1.7185	0.0342	3.4224	rho_fallback_no_desc	0.0	0.0
W3a1b	22	12.1106	10.3836	13.8539	low	6.0594	5.3451	6.7792	single_child_interpolation	-6.0512	49.96614536026291
W3a1b1	6	0.0	0.0	0.0	low	0.0	0.0	0.0	rho_fallback_no_desc	0.0	
W3a1c	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
W3a1d	6	3.4574	1.7531	5.181	low	3.4574	1.7531	5.181	rho_fallback_no_desc	0.0	0.0
W3a2	6	12.9075	8.8794	17.0241	low	11.583	10.8525	12.3189	single_child_interpolation	-1.3245000000000005	10.261475886112729
W3a2a	4	7.8917	7.8917	7.8917	low	7.8917	7.8917	7.8917	rho_fallback_no_desc	0.0	0.0
W3b	27	9.0946	7.0708	11.1423	medium	9.2488	7.9836	11.1523	single_child_interpolation	0.15419999999999945	1.6955116222813478
W3b1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
W4	23	12.4057	9.8809	14.9652	medium	12.4057	9.8809	14.9652	rho_direct	0.0	0.0
W4a	5	8.9739	7.6758	10.2819	low	7.9316	5.817	10.0731	single_child_interpolation	-1.0423	11.614794013750988
