tip_name	owner_core_subtree_id	appearing_baseml_subtree_ids	roles
111-1920-7013	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7020	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1920-7051	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7068	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1920-7075	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1920-7082	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1920-7099	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-7105	core_subtree_0054	"[""baseml_subtree_0054""]"	"[""core""]"
111-1920-7112	core_subtree_0033	"[""baseml_subtree_0033""]"	"[""core""]"
111-1920-7136	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-7167	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1920-7181	core_subtree_0064	"[""baseml_subtree_0064""]"	"[""core""]"
111-1920-7198	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7204	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7242	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
111-1920-7259	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-7266	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7273	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7303	core_subtree_0042	"[""baseml_subtree_0042""]"	"[""core""]"
111-1920-7334	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7358	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1920-7365	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-7372	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7389	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1920-7402	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1920-7419	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1920-7433	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1920-7440	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-7457	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1920-7464	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-7471	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7488	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7495	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-7501	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7518	core_subtree_0042	"[""baseml_subtree_0042""]"	"[""core""]"
111-1920-7525	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1920-7532	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1920-7556	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7570	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1920-7587	core_subtree_0043	"[""baseml_subtree_0043""]"	"[""core""]"
111-1920-7600	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7624	core_subtree_0060	"[""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7655	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1920-7679	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1920-7686	core_subtree_0057	"[""baseml_subtree_0057""]"	"[""core""]"
111-1920-7716	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1920-7723	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1920-7747	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1920-7761	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7778	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1920-7785	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1920-7808	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1920-7815	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7853	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7860	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
111-1920-7877	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1920-7914	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1920-7945	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
111-1920-7976	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-7983	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1920-7990	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-8010	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-8041	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8058	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8089	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1920-8096	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1920-8102	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8119	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-8126	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8157	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1920-8164	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1920-8171	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1920-8195	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1920-8201	core_subtree_0033	"[""baseml_subtree_0033""]"	"[""core""]"
111-1920-8218	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8256	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8294	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1920-8324	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1920-8331	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8348	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-8355	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8379	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1920-8386	core_subtree_0020	"[""baseml_subtree_0020""]"	"[""core""]"
111-1920-8393	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1920-8409	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1920-8416	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8423	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-8447	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-8454	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1920-8461	core_subtree_0064	"[""baseml_subtree_0064""]"	"[""core""]"
111-1920-8515	core_subtree_0081	"[""baseml_subtree_0081""]"	"[""core""]"
111-1920-8522	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-8539	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1920-8546	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1920-8553	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1920-8560	core_subtree_0001	"[""baseml_subtree_0001"", ""baseml_subtree_0004"", ""baseml_subtree_0005"", ""baseml_subtree_0006"", ""baseml_subtree_0007"", ""baseml_subtree_0008"", ""baseml_subtree_0010"", ""baseml_subtree_0011"", ""baseml_subtree_0014"", ""baseml_subtree_0085""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8584	core_subtree_0054	"[""baseml_subtree_0054""]"	"[""core""]"
111-1920-8591	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8607	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-8638	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-8652	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1920-8676	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1920-8690	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8706	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1920-8713	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8737	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1920-8744	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
111-1920-8799	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8805	core_subtree_0054	"[""baseml_subtree_0054""]"	"[""core""]"
111-1920-8829	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
111-1920-8867	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8874	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-8898	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1920-8904	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1920-8935	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1920-8959	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1920-8966	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1920-8973	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1920-8980	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1920-8997	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1920-9017	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1920-9031	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-9048	core_subtree_0042	"[""baseml_subtree_0042""]"	"[""core""]"
111-1920-9062	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1920-9093	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1920-9130	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-9154	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1920-9178	core_subtree_0057	"[""baseml_subtree_0057""]"	"[""core""]"
111-1920-9192	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-9222	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-9239	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-9253	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1920-9260	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1920-9277	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1920-9321	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1920-9345	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1920-9352	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1920-9369	core_subtree_0057	"[""baseml_subtree_0057""]"	"[""core""]"
111-1920-9376	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1920-9390	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1920-9406	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
