Sample	Grouping	Group
GSRD009245A01_BB0_00	Language	Hmong_Mien
111-1780-2173	Corridor_and_key_regions	South_China
111-1780-2173	Corridor_NCS	Others
111-1780-2173	Sichuan_geographic_regions	Non_Sichuan
111-1780-2173	Elevation_group	Low
111-1780-2173	Language	Tai_Kadai
GSRD009288A00_BB0_01	Corridor_and_key_regions	South_China
GSRD009288A00_BB0_01	Corridor_NCS	Others
GSRD009288A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009288A00_BB0_01	Elevation_group	Low
GSRD009288A00_BB0_01	Language	Hmong_Mien
GSRD009288A01_BB0_01	Corridor_and_key_regions	South_China
GSRD009288A01_BB0_01	Corridor_NCS	Others
GSRD009288A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009288A01_BB0_01	Elevation_group	Low
GSRD009288A01_BB0_01	Language	Hmong_Mien
111-1658-1628	Corridor_and_key_regions	South_China
111-1658-1628	Corridor_NCS	Others
111-1658-1628	Sichuan_geographic_regions	Non_Sichuan
111-1658-1628	Elevation_group	Low
111-1658-1628	Language	Tai_Kadai
GX-0532_BB0_00	Corridor_and_key_regions	South_China
GX-0532_BB0_00	Corridor_NCS	Others
GX-0532_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0532_BB0_00	Elevation_group	Low
GX-0532_BB0_00	Language	Sinitic
GX-0435_BB0_00	Corridor_and_key_regions	South_China
GX-0435_BB0_00	Corridor_NCS	Others
GX-0435_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0435_BB0_00	Elevation_group	Low
GX-0435_BB0_00	Language	Sinitic
GSRD012997A00_BB0_01	Corridor_and_key_regions	South_China
GSRD012997A00_BB0_01	Corridor_NCS	Others
GSRD012997A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD012997A00_BB0_01	Elevation_group	Low
GSRD012997A00_BB0_01	Language	Tai_Kadai
Y5936	Corridor_and_key_regions	South_China
Y5936	Corridor_NCS	Others
Y5936	Sichuan_geographic_regions	Non_Sichuan
Y5936	Elevation_group	Low
Y5936	Language	Tai_Kadai
111-1847-5512	Corridor_and_key_regions	South_China
111-1847-5512	Corridor_NCS	Others
111-1847-5512	Sichuan_geographic_regions	Non_Sichuan
111-1847-5512	Elevation_group	Low
111-1847-5512	Language	Tai_Kadai
GX-0153_BB0_00	Corridor_and_key_regions	South_China
GX-0153_BB0_00	Corridor_NCS	Others
GX-0153_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0153_BB0_00	Elevation_group	Low
GX-0153_BB0_00	Language	Tai_Kadai
111-1832-7002	Corridor_and_key_regions	South_China
111-1832-7002	Corridor_NCS	Others
111-1832-7002	Sichuan_geographic_regions	Non_Sichuan
111-1832-7002	Elevation_group	Low
111-1832-7002	Language	Sinitic
GX-0544_BB0_00	Corridor_and_key_regions	South_China
GX-0544_BB0_00	Corridor_NCS	Others
GX-0544_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0544_BB0_00	Elevation_group	Low
GX-0544_BB0_00	Language	Sinitic
GX-0050_BB0_00	Corridor_and_key_regions	South_China
GX-0050_BB0_00	Corridor_NCS	Others
GX-0050_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0050_BB0_00	Elevation_group	Low
GX-0050_BB0_00	Language	Sinitic
GX-0082_BB0_00	Corridor_and_key_regions	South_China
GX-0082_BB0_00	Corridor_NCS	Others
GX-0082_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0082_BB0_00	Elevation_group	Low
GX-0082_BB0_00	Language	Sinitic
GX-0570_BB0_00	Corridor_and_key_regions	South_China
GX-0570_BB0_00	Corridor_NCS	Others
GX-0570_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0570_BB0_00	Elevation_group	Low
GX-0570_BB0_00	Language	Sinitic
GSRD009498A00_BB0_01	Corridor_and_key_regions	South_China
GSRD009498A00_BB0_01	Corridor_NCS	Others
GSRD009498A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009498A00_BB0_01	Elevation_group	Low
GSRD009498A00_BB0_01	Language	Sinitic
111-1736-9768	Corridor_and_key_regions	South_China
111-1736-9768	Corridor_NCS	Others
111-1736-9768	Sichuan_geographic_regions	Non_Sichuan
111-1736-9768	Elevation_group	Low
111-1736-9768	Language	Tai_Kadai
Y5544	Corridor_and_key_regions	South_China
Y5544	Corridor_NCS	Others
Y5544	Sichuan_geographic_regions	Non_Sichuan
Y5544	Elevation_group	Low
Y5544	Language	Tai_Kadai
Y6069	Corridor_and_key_regions	South_China
Y6069	Corridor_NCS	Others
Y6069	Sichuan_geographic_regions	Non_Sichuan
Y6069	Elevation_group	Low
Y6069	Language	Tai_Kadai
111-1743-5906	Corridor_and_key_regions	South_China
111-1743-5906	Corridor_NCS	Others
111-1743-5906	Sichuan_geographic_regions	Non_Sichuan
111-1743-5906	Elevation_group	Low
111-1743-5906	Language	Sinitic
111-1750-9355	Corridor_and_key_regions	South_China
111-1750-9355	Corridor_NCS	Others
111-1750-9355	Sichuan_geographic_regions	Non_Sichuan
111-1750-9355	Elevation_group	Low
111-1750-9355	Language	Sinitic
GSRD009208A00_BB0_00	Corridor_and_key_regions	South_China
GSRD009208A00_BB0_00	Corridor_NCS	Others
GSRD009208A00_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GSRD009208A00_BB0_00	Elevation_group	Low
GSRD009208A00_BB0_00	Language	Sinitic
GX-0352-ge_BB0_00	Corridor_and_key_regions	South_China
GX-0352-ge_BB0_00	Corridor_NCS	Others
GX-0352-ge_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0352-ge_BB0_00	Elevation_group	Low
GX-0352-ge_BB0_00	Language	Tai_Kadai
GX-0341_BB0_00	Corridor_and_key_regions	South_China
GX-0341_BB0_00	Corridor_NCS	Others
GX-0341_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0341_BB0_00	Elevation_group	Low
GX-0341_BB0_00	Language	Sinitic
GX-1797_BB0_00	Corridor_and_key_regions	South_China
GX-1797_BB0_00	Corridor_NCS	Others
GX-1797_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-1797_BB0_00	Elevation_group	Low
GX-1797_BB0_00	Language	Tai_Kadai
GX-0236_BB0_00	Corridor_and_key_regions	South_China
GX-0236_BB0_00	Corridor_NCS	Others
GX-0236_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0236_BB0_00	Elevation_group	Low
GX-0236_BB0_00	Language	Sinitic
GSRD010825A01_BB0_01	Corridor_and_key_regions	South_China
GSRD010825A01_BB0_01	Corridor_NCS	Others
GSRD010825A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD010825A01_BB0_01	Elevation_group	Low
GSRD010825A01_BB0_01	Language	Sinitic
GX-0746_BB0_00	Corridor_and_key_regions	South_China
GX-0746_BB0_00	Corridor_NCS	Others
GX-0746_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0746_BB0_00	Elevation_group	Low
GX-0746_BB0_00	Language	Sinitic
GX-0612_BB0_00	Corridor_and_key_regions	South_China
GX-0612_BB0_00	Corridor_NCS	Others
GX-0612_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0612_BB0_00	Elevation_group	Low
GX-0612_BB0_00	Language	Sinitic
GSRD009241A00_BB0_00	Corridor_and_key_regions	South_China
GSRD009241A00_BB0_00	Corridor_NCS	Others
GSRD009241A00_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GSRD009241A00_BB0_00	Elevation_group	Low
GSRD009241A00_BB0_00	Language	Sinitic
GX-0196_BB0_00	Corridor_and_key_regions	South_China
GX-0196_BB0_00	Corridor_NCS	Others
GX-0196_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0196_BB0_00	Elevation_group	Low
GX-0196_BB0_00	Language	Tai_Kadai
990-0001-3356	Corridor_and_key_regions	South_China
990-0001-3356	Corridor_NCS	Others
990-0001-3356	Sichuan_geographic_regions	Non_Sichuan
990-0001-3356	Elevation_group	Low
990-0001-3356	Language	Sinitic
111-1831-6716	Corridor_and_key_regions	South_China
111-1831-6716	Corridor_NCS	Others
111-1831-6716	Sichuan_geographic_regions	Non_Sichuan
111-1831-6716	Elevation_group	Low
111-1831-6716	Language	Tai_Kadai
GSRD009502A00_BB0_01	Corridor_and_key_regions	South_China
GSRD009502A00_BB0_01	Corridor_NCS	Others
GSRD009502A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009502A00_BB0_01	Elevation_group	Low
GSRD009502A00_BB0_01	Language	Sinitic
111-1744-9170	Corridor_and_key_regions	South_China
111-1744-9170	Corridor_NCS	Others
111-1744-9170	Sichuan_geographic_regions	Non_Sichuan
111-1744-9170	Elevation_group	Low
111-1744-9170	Language	Sinitic
990-0000-2763	Corridor_and_key_regions	South_China
990-0000-2763	Corridor_NCS	Others
990-0000-2763	Sichuan_geographic_regions	Non_Sichuan
990-0000-2763	Elevation_group	Low
990-0000-2763	Language	Sinitic
GX-0438_BB0_00	Corridor_and_key_regions	South_China
GX-0438_BB0_00	Corridor_NCS	Others
GX-0438_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0438_BB0_00	Elevation_group	Low
GX-0438_BB0_00	Language	Sinitic
GSRD010945A00_BB0_01	Corridor_and_key_regions	South_China
GSRD010945A00_BB0_01	Corridor_NCS	Others
GSRD010945A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD010945A00_BB0_01	Elevation_group	Low
GSRD010945A00_BB0_01	Language	Tai_Kadai
111-1835-8099	Corridor_and_key_regions	South_China
111-1835-8099	Corridor_NCS	Others
111-1835-8099	Sichuan_geographic_regions	Non_Sichuan
111-1835-8099	Elevation_group	Low
111-1835-8099	Language	Tai_Kadai
GX-1786_BB0_00	Corridor_and_key_regions	South_China
GX-1786_BB0_00	Corridor_NCS	Others
GX-1786_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-1786_BB0_00	Elevation_group	Low
GX-1786_BB0_00	Language	Sinitic
GX-0151_BB0_00	Corridor_and_key_regions	South_China
GX-0151_BB0_00	Corridor_NCS	Others
GX-0151_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0151_BB0_00	Elevation_group	Low
GX-0151_BB0_00	Language	Sinitic
990-0000-7126	Corridor_and_key_regions	South_China
990-0000-7126	Corridor_NCS	Others
990-0000-7126	Sichuan_geographic_regions	Non_Sichuan
990-0000-7126	Elevation_group	Low
990-0000-7126	Language	Austroasiatic
GX-0250_BB0_00	Corridor_and_key_regions	South_China
GX-0250_BB0_00	Corridor_NCS	Others
GX-0250_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0250_BB0_00	Elevation_group	Low
GX-0250_BB0_00	Language	Sinitic
GX-0649_BB0_00	Corridor_and_key_regions	South_China
GX-0649_BB0_00	Corridor_NCS	Others
GX-0649_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0649_BB0_00	Elevation_group	Low
GX-0649_BB0_00	Language	Sinitic
111-1769-1272	Corridor_and_key_regions	South_China
111-1769-1272	Corridor_NCS	Others
111-1769-1272	Sichuan_geographic_regions	Non_Sichuan
111-1769-1272	Elevation_group	Low
111-1769-1272	Language	Sinitic
990-0000-3937	Corridor_and_key_regions	South_China
990-0000-3937	Corridor_NCS	Others
990-0000-3937	Sichuan_geographic_regions	Non_Sichuan
990-0000-3937	Elevation_group	Low
990-0000-3937	Language	Sinitic
111-1751-1860	Corridor_and_key_regions	South_China
111-1751-1860	Corridor_NCS	Others
111-1751-1860	Sichuan_geographic_regions	Non_Sichuan
111-1751-1860	Elevation_group	Low
111-1751-1860	Language	Sinitic
111-1759-1534	Corridor_and_key_regions	South_China
111-1759-1534	Corridor_NCS	Others
111-1759-1534	Sichuan_geographic_regions	Non_Sichuan
111-1759-1534	Elevation_group	Low
111-1759-1534	Language	Sinitic
111-1759-4313	Corridor_and_key_regions	South_China
111-1759-4313	Corridor_NCS	Others
111-1759-4313	Sichuan_geographic_regions	Non_Sichuan
111-1759-4313	Elevation_group	Low
111-1759-4313	Language	Sinitic
111-1767-5623	Corridor_and_key_regions	South_China
111-1767-5623	Corridor_NCS	Others
111-1767-5623	Sichuan_geographic_regions	Non_Sichuan
111-1767-5623	Elevation_group	Low
111-1767-5623	Language	Sinitic
111-1767-7276	Corridor_and_key_regions	South_China
111-1767-7276	Corridor_NCS	Others
111-1767-7276	Sichuan_geographic_regions	Non_Sichuan
111-1767-7276	Elevation_group	Low
111-1767-7276	Language	Sinitic
BY-BJ-242_BB0_00	Corridor_and_key_regions	South_China
BY-BJ-242_BB0_00	Corridor_NCS	Others
BY-BJ-242_BB0_00	Sichuan_geographic_regions	Non_Sichuan
BY-BJ-242_BB0_00	Elevation_group	Low
BY-BJ-242_BB0_00	Language	Sinitic
GX-0040_BB0_00	Corridor_and_key_regions	South_China
GX-0040_BB0_00	Corridor_NCS	Others
GX-0040_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0040_BB0_00	Elevation_group	Low
GX-0040_BB0_00	Language	Sinitic
GX-0257_BB0_00	Corridor_and_key_regions	South_China
GX-0257_BB0_00	Corridor_NCS	Others
GX-0257_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0257_BB0_00	Elevation_group	Low
GX-0257_BB0_00	Language	Sinitic
GX-0557_BB0_00	Corridor_and_key_regions	South_China
GX-0557_BB0_00	Corridor_NCS	Others
GX-0557_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0557_BB0_00	Elevation_group	Low
GX-0557_BB0_00	Language	Sinitic
GX-0325_BB0_00	Corridor_and_key_regions	South_China
GX-0325_BB0_00	Corridor_NCS	Others
GX-0325_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0325_BB0_00	Elevation_group	Low
GX-0325_BB0_00	Language	Sinitic
GX-0666_BB0_00	Corridor_and_key_regions	South_China
GX-0666_BB0_00	Corridor_NCS	Others
GX-0666_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0666_BB0_00	Elevation_group	Low
GX-0666_BB0_00	Language	Sinitic
GX-0689_BB0_00	Corridor_and_key_regions	South_China
GX-0689_BB0_00	Corridor_NCS	Others
GX-0689_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0689_BB0_00	Elevation_group	Low
GX-0689_BB0_00	Language	Sinitic
111-1837-2125	Corridor_and_key_regions	South_China
111-1837-2125	Corridor_NCS	Others
111-1837-2125	Sichuan_geographic_regions	Non_Sichuan
111-1837-2125	Elevation_group	Low
111-1837-2125	Language	Tai_Kadai
GX-0197_BB0_00	Corridor_and_key_regions	South_China
GX-0197_BB0_00	Corridor_NCS	Others
GX-0197_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0197_BB0_00	Elevation_group	Low
GX-0197_BB0_00	Language	Tai_Kadai
GX-0252_BB0_00	Corridor_and_key_regions	South_China
GX-0252_BB0_00	Corridor_NCS	Others
GX-0252_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0252_BB0_00	Elevation_group	Low
GX-0252_BB0_00	Language	Tai_Kadai
GSRD010943A00_BB0_01	Corridor_and_key_regions	South_China
GSRD010943A00_BB0_01	Corridor_NCS	Others
GSRD010943A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD010943A00_BB0_01	Elevation_group	Low
GSRD010943A00_BB0_01	Language	Tai_Kadai
GSRD010961A00_BB0_01	Corridor_and_key_regions	South_China
GSRD010961A00_BB0_01	Corridor_NCS	Others
GSRD010961A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD010961A00_BB0_01	Elevation_group	Low
GSRD010961A00_BB0_01	Language	Tai_Kadai
GSRD012677A00_BB0_01	Corridor_and_key_regions	South_China
GSRD012677A00_BB0_01	Corridor_NCS	Others
GSRD012677A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD012677A00_BB0_01	Elevation_group	Low
GSRD012677A00_BB0_01	Language	Tai_Kadai
990-0000-7744	Corridor_and_key_regions	South_China
990-0000-7744	Corridor_NCS	Others
990-0000-7744	Sichuan_geographic_regions	Non_Sichuan
990-0000-7744	Elevation_group	Low
990-0000-7744	Language	Tai_Kadai
111-1836-2294	Corridor_and_key_regions	South_China
111-1836-2294	Corridor_NCS	Others
111-1836-2294	Sichuan_geographic_regions	Non_Sichuan
111-1836-2294	Elevation_group	Low
111-1836-2294	Language	Tai_Kadai
111-1835-1441	Corridor_and_key_regions	South_China
111-1835-1441	Corridor_NCS	Others
111-1835-1441	Sichuan_geographic_regions	Non_Sichuan
111-1835-1441	Elevation_group	Low
111-1835-1441	Language	Tai_Kadai
111-1695-5634	Corridor_and_key_regions	South_China
111-1695-5634	Corridor_NCS	Others
111-1695-5634	Sichuan_geographic_regions	Non_Sichuan
111-1695-5634	Elevation_group	Low
111-1695-5634	Language	Tai_Kadai
990-0000-7737	Corridor_and_key_regions	South_China
990-0000-7737	Corridor_NCS	Others
990-0000-7737	Sichuan_geographic_regions	Non_Sichuan
990-0000-7737	Elevation_group	Low
990-0000-7737	Language	Tai_Kadai
111-1229-2313	Corridor_and_key_regions	South_China
111-1229-2313	Corridor_NCS	Others
111-1229-2313	Sichuan_geographic_regions	Non_Sichuan
111-1229-2313	Elevation_group	Low
111-1229-2313	Language	Tai_Kadai
990-0000-7706	Corridor_and_key_regions	South_China
990-0000-7706	Corridor_NCS	Others
990-0000-7706	Sichuan_geographic_regions	Non_Sichuan
990-0000-7706	Elevation_group	Low
990-0000-7706	Language	Tai_Kadai
111-1261-5907	Corridor_and_key_regions	South_China
111-1261-5907	Corridor_NCS	Others
111-1261-5907	Sichuan_geographic_regions	Non_Sichuan
111-1261-5907	Elevation_group	Low
111-1261-5907	Language	Tai_Kadai
111-1244-0462	Corridor_and_key_regions	South_China
111-1244-0462	Corridor_NCS	Others
111-1244-0462	Sichuan_geographic_regions	Non_Sichuan
111-1244-0462	Elevation_group	Low
111-1244-0462	Language	Tai_Kadai
990-0000-5566	Corridor_and_key_regions	South_China
990-0000-5566	Corridor_NCS	Others
990-0000-5566	Sichuan_geographic_regions	Non_Sichuan
990-0000-5566	Elevation_group	Low
990-0000-5566	Language	Tai_Kadai
GSRD009497A00_BB0_01	Corridor_and_key_regions	South_China
GSRD009497A00_BB0_01	Corridor_NCS	Others
GSRD009497A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009497A00_BB0_01	Elevation_group	Low
GSRD009497A00_BB0_01	Language	Sinitic
GX-0595_BB0_00	Corridor_and_key_regions	South_China
GX-0595_BB0_00	Corridor_NCS	Others
GX-0595_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0595_BB0_00	Elevation_group	Low
GX-0595_BB0_00	Language	Sinitic
GX-0617_BB0_00	Corridor_and_key_regions	South_China
GX-0617_BB0_00	Corridor_NCS	Others
GX-0617_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0617_BB0_00	Elevation_group	Low
GX-0617_BB0_00	Language	Sinitic
GX-0625_BB0_00	Corridor_and_key_regions	South_China
GX-0625_BB0_00	Corridor_NCS	Others
GX-0625_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0625_BB0_00	Elevation_group	Low
GX-0625_BB0_00	Language	Sinitic
GX-0543_BB0_00	Corridor_and_key_regions	South_China
GX-0543_BB0_00	Corridor_NCS	Others
GX-0543_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0543_BB0_00	Elevation_group	Low
GX-0543_BB0_00	Language	Sinitic
GX-0562_BB0_00	Corridor_and_key_regions	South_China
GX-0562_BB0_00	Corridor_NCS	Others
GX-0562_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0562_BB0_00	Elevation_group	Low
GX-0562_BB0_00	Language	Sinitic
GX-1044_BB0_00	Corridor_and_key_regions	South_China
GX-1044_BB0_00	Corridor_NCS	Others
GX-1044_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-1044_BB0_00	Elevation_group	Low
GX-1044_BB0_00	Language	Tai_Kadai
GX-0172_BB1_01-jiace1	Corridor_and_key_regions	South_China
GX-0172_BB1_01-jiace1	Corridor_NCS	Others
GX-0172_BB1_01-jiace1	Sichuan_geographic_regions	Non_Sichuan
GX-0172_BB1_01-jiace1	Elevation_group	Low
GX-0172_BB1_01-jiace1	Language	Tai_Kadai
GSRD009531A00_BB0_01	Corridor_and_key_regions	South_China
GSRD009531A00_BB0_01	Corridor_NCS	Others
GSRD009531A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009531A00_BB0_01	Elevation_group	Low
GSRD009531A00_BB0_01	Language	Tai_Kadai
GSRD009479A00_BB0_01	Corridor_and_key_regions	South_China
GSRD009479A00_BB0_01	Corridor_NCS	Others
GSRD009479A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009479A00_BB0_01	Elevation_group	Low
GSRD009479A00_BB0_01	Language	Tai_Kadai
GX-0511_BB0_00	Corridor_and_key_regions	South_China
GX-0511_BB0_00	Corridor_NCS	Others
GX-0511_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0511_BB0_00	Elevation_group	Low
GX-0511_BB0_00	Language	Tai_Kadai
GSRD009280A00_BB0_01	Corridor_and_key_regions	South_China
GSRD009280A00_BB0_01	Corridor_NCS	Others
GSRD009280A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009280A00_BB0_01	Elevation_group	Low
GSRD009280A00_BB0_01	Language	Tai_Kadai
GX-1788_BB0_00	Corridor_and_key_regions	South_China
GX-1788_BB0_00	Corridor_NCS	Others
GX-1788_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-1788_BB0_00	Elevation_group	Low
GX-1788_BB0_00	Language	Tai_Kadai
GSRD009280A01_BB0_01	Corridor_and_key_regions	South_China
GSRD009280A01_BB0_01	Corridor_NCS	Others
GSRD009280A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009280A01_BB0_01	Elevation_group	Low
GSRD009280A01_BB0_01	Language	Tai_Kadai
GSRD009745A00_BB0_01	Corridor_and_key_regions	South_China
GSRD009745A00_BB0_01	Corridor_NCS	Others
GSRD009745A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009745A00_BB0_01	Elevation_group	Low
GSRD009745A00_BB0_01	Language	Tai_Kadai
111-1728-6133	Corridor_and_key_regions	South_China
111-1728-6133	Corridor_NCS	Others
111-1728-6133	Sichuan_geographic_regions	Non_Sichuan
111-1728-6133	Elevation_group	Low
111-1728-6133	Language	Sinitic
111-1652-9583	Corridor_and_key_regions	South_China
111-1652-9583	Corridor_NCS	Others
111-1652-9583	Sichuan_geographic_regions	Non_Sichuan
111-1652-9583	Elevation_group	Low
111-1652-9583	Language	Sinitic
111-1774-5968	Corridor_and_key_regions	South_China
111-1774-5968	Corridor_NCS	Others
111-1774-5968	Sichuan_geographic_regions	Non_Sichuan
111-1774-5968	Elevation_group	Low
111-1774-5968	Language	Sinitic
GX-0268_BB0_00	Corridor_and_key_regions	South_China
GX-0268_BB0_00	Corridor_NCS	Others
GX-0268_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0268_BB0_00	Elevation_group	Low
GX-0268_BB0_00	Language	Sinitic
GX-0272_BB0_00	Corridor_and_key_regions	South_China
GX-0272_BB0_00	Corridor_NCS	Others
GX-0272_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0272_BB0_00	Elevation_group	Low
GX-0272_BB0_00	Language	Sinitic
GX-0281_BB0_00	Corridor_and_key_regions	South_China
GX-0281_BB0_00	Corridor_NCS	Others
GX-0281_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0281_BB0_00	Elevation_group	Low
GX-0281_BB0_00	Language	Sinitic
GX-0032_BB0_00	Corridor_and_key_regions	South_China
GX-0032_BB0_00	Corridor_NCS	Others
GX-0032_BB0_00	Sichuan_geographic_regions	Non_Sichuan
GX-0032_BB0_00	Elevation_group	Low
GX-0032_BB0_00	Language	Tai_Kadai
GSRD010931A00_BB0_01	Corridor_and_key_regions	South_China
GSRD010931A00_BB0_01	Corridor_NCS	Others
GSRD010931A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD010931A00_BB0_01	Elevation_group	Low
GSRD010931A00_BB0_01	Language	Tai_Kadai
