source_file	reference	literature_method	haplogroup	n_literature	literature_age_kya	literature_ci95_lower_kya	literature_ci95_upper_kya	literature_sd_kya	literature_period	matched_in_project	project_n_samples	project_confidence	project_calibration_method	project_rho_age_kya	project_rho_ci95_lower_kya	project_rho_ci95_upper_kya	project_ml_age_kya	project_ml_ci95_lower_kya	project_ml_ci95_upper_kya	diff_lit_minus_project_rho_kya	diff_lit_minus_project_ml_kya	abs_diff_vs_rho_kya	abs_diff_vs_ml_kya	rel_diff_vs_rho_pct	rel_diff_vs_ml_pct	nearest_project_method	min_abs_diff_to_project_kya	overlap_with_project_rho_ci95	overlap_with_project_ml_ci95	interval_reasonable_flag	large_difference_flag
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4	1233	20.16	16.76	23.55		19.5 kya	yes	8296	high	rho_direct	27.8493	27.4819	28.2172	27.8493	27.4819	28.2172	-7.6893	-7.6893	7.6893	7.6893	27.610389	27.610389	rho	7.6893	no	no	no	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4	1233	23.77	20.74	26.8		19.5 kya	yes	8296	high	rho_direct	27.8493	27.4819	28.2172	27.8493	27.4819	28.2172	-4.0793	-4.0793	4.0793	4.0793	14.647765	14.647765	rho	4.0793	no	no	no	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4	1233	27.4	21.21	33.58		19.5 kya	yes	8296	high	rho_direct	27.8493	27.4819	28.2172	27.8493	27.4819	28.2172	-0.4493	-0.4493	0.4493	0.4493	1.613326	1.613326	rho	0.4493	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4	1233	41.76	25.73	60.82		19.5 kya	yes	8296	high	rho_direct	27.8493	27.4819	28.2172	27.8493	27.4819	28.2172	13.9107	13.9107	13.9107	13.9107	49.949909	49.949909	rho	13.9107	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4	1233	28.27				19.5 kya	yes	8296	high	rho_direct	27.8493	27.4819	28.2172	27.8493	27.4819	28.2172	0.4207	0.4207	0.4207	0.4207	1.51063	1.51063	rho	0.4207				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b	214	22.25	14.31	30.2		19.5 kya	yes	1817	high	rho_direct	32.3123	31.5049	33.1221	32.3123	31.5049	33.1221	-10.0623	-10.0623	10.0623	10.0623	31.140773	31.140773	rho	10.0623	no	no	no	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b	214	27.1	18.8	35.4		19.5 kya	yes	1817	high	rho_direct	32.3123	31.5049	33.1221	32.3123	31.5049	33.1221	-5.2123	-5.2123	5.2123	5.2123	16.131009	16.131009	rho	5.2123	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b	214	42.56	22.97	62.14		19.5 kya	yes	1817	high	rho_direct	32.3123	31.5049	33.1221	32.3123	31.5049	33.1221	10.2477	10.2477	10.2477	10.2477	31.714548	31.714548	rho	10.2477	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b	214	44.28	20.66	61.77		19.5 kya	yes	1817	high	rho_direct	32.3123	31.5049	33.1221	32.3123	31.5049	33.1221	11.9677	11.9677	11.9677	11.9677	37.037599	37.037599	rho	11.9677	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b	214	34.05				19.5 kya	yes	1817	high	rho_direct	32.3123	31.5049	33.1221	32.3123	31.5049	33.1221	1.7377	1.7377	1.7377	1.7377	5.377828	5.377828	rho	1.7377				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1	69	21.23	13.03	29.43		19.5 kya	yes	418	high	rho_direct	28.6301	27.0821	30.1875	28.6301	27.0821	30.1875	-7.4001	-7.4001	7.4001	7.4001	25.847273	25.847273	rho	7.4001	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1	69	23.71	16.54	30.89		19.5 kya	yes	418	high	rho_direct	28.6301	27.0821	30.1875	28.6301	27.0821	30.1875	-4.9201	-4.9201	4.9201	4.9201	17.18506	17.18506	rho	4.9201	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1	69	33.69	18.54	48.84		19.5 kya	yes	418	high	rho_direct	28.6301	27.0821	30.1875	28.6301	27.0821	30.1875	5.0599	5.0599	5.0599	5.0599	17.673358	17.673358	rho	5.0599	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1	69	40.91	28.53	54.68		19.5 kya	yes	418	high	rho_direct	28.6301	27.0821	30.1875	28.6301	27.0821	30.1875	12.2799	12.2799	12.2799	12.2799	42.891572	42.891572	rho	12.2799	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1	69	29.89				19.5 kya	yes	418	high	rho_direct	28.6301	27.0821	30.1875	28.6301	27.0821	30.1875	1.2599	1.2599	1.2599	1.2599	4.400613	4.400613	rho	1.2599				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1a	38	19.79	9.59	29.98		19.5 kya	yes	226	high	rho_direct	25.7454	24.2838	27.216	25.7454	24.2838	27.216	-5.9554	-5.9554	5.9554	5.9554	23.131899	23.131899	rho	5.9554	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1a	38	20.95	12.46	29.45		19.5 kya	yes	226	high	rho_direct	25.7454	24.2838	27.216	25.7454	24.2838	27.216	-4.7954	-4.7954	4.7954	4.7954	18.62624	18.62624	rho	4.7954	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1a	38	39.19	16.76	61.63		19.5 kya	yes	226	high	rho_direct	25.7454	24.2838	27.216	25.7454	24.2838	27.216	13.4446	13.4446	13.4446	13.4446	52.221368	52.221368	rho	13.4446	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1a	38	36.85	23.87	52.58		19.5 kya	yes	226	high	rho_direct	25.7454	24.2838	27.216	25.7454	24.2838	27.216	11.1046	11.1046	11.1046	11.1046	43.132365	43.132365	rho	11.1046	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1a	38	29.2				19.5 kya	yes	226	high	rho_direct	25.7454	24.2838	27.216	25.7454	24.2838	27.216	3.4546	3.4546	3.4546	3.4546	13.418319	13.418319	rho	3.4546				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1a1	8	5.74	1.24	10.23		5-11.5 kya	yes	18	medium	single_child_interpolation	7.8917	4.6413	11.2059	13.732	12.1419	16.1808	-2.1517	-7.992	2.1517	7.992	27.265355	58.199825	rho	2.1517	yes	no	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1a1	8	5.82	2.12	9.51		5-11.5 kya	yes	18	medium	single_child_interpolation	7.8917	4.6413	11.2059	13.732	12.1419	16.1808	-2.0717	-7.912	2.0717	7.912	26.251631	57.617244	rho	2.0717	yes	no	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1a1	8	4.92	-0.18	10.03		5-11.5 kya	yes	18	medium	single_child_interpolation	7.8917	4.6413	11.2059	13.732	12.1419	16.1808	-2.9717	-8.812	2.9717	8.812	37.656018	64.171279	rho	2.9717	yes	no	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1a1	8	13.34	4.61	25.47		5-11.5 kya	yes	18	medium	single_child_interpolation	7.8917	4.6413	11.2059	13.732	12.1419	16.1808	5.4483	-0.392	5.4483	0.392	69.038357	2.854646	ml	0.392	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1a1	8	7.46				5-11.5 kya	yes	18	medium	single_child_interpolation	7.8917	4.6413	11.2059	13.732	12.1419	16.1808	-0.4317	-6.272	0.4317	6.272	5.470304	45.674337	rho	0.4317				yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1a1a	4	0.88	-0.85	2.61		<2 kya	yes	3	low	rho_fallback_no_desc	1.7185	-1.6302	5.1456	1.7185	0.0	5.1456	-0.8385	-0.8385	0.8385	0.8385	48.792552	48.792552	rho	0.8385	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1a1a	4	1.94	-0.26	4.13		<2 kya	yes	3	low	rho_fallback_no_desc	1.7185	-1.6302	5.1456	1.7185	0.0	5.1456	0.2215	0.2215	0.2215	0.2215	12.889148	12.889148	rho	0.2215	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1a1a	4	0.0	0.0	0.0		<2 kya	yes	3	low	rho_fallback_no_desc	1.7185	-1.6302	5.1456	1.7185	0.0	5.1456	-1.7185	-1.7185	1.7185	1.7185	100.0	100.0	rho	1.7185	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1a1a	4	0.0	0.0	0.0		<2 kya	yes	3	low	rho_fallback_no_desc	1.7185	-1.6302	5.1456	1.7185	0.0	5.1456	-1.7185	-1.7185	1.7185	1.7185	100.0	100.0	rho	1.7185	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1a1a	4	0.71				<2 kya	yes	3	low	rho_fallback_no_desc	1.7185	-1.6302	5.1456	1.7185	0.0	5.1456	-1.0085	-1.0085	1.0085	1.0085	58.6849	58.6849	rho	1.0085				yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1a2	29	10.83	3.15	18.52		11.5-19.5 kya	yes	113	high	single_child_interpolation	16.7968	14.9581	18.6522	19.4263	17.6747	21.1935	-5.9668	-8.5963	5.9668	8.5963	35.523433	44.250835	rho	5.9668	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1a2	29	15.15	7.56	22.75		11.5-19.5 kya	yes	113	high	single_child_interpolation	16.7968	14.9581	18.6522	19.4263	17.6747	21.1935	-1.6468	-4.2763	1.6468	4.2763	9.804248	22.012941	rho	1.6468	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1a2	29	22.82	5.68	39.97		11.5-19.5 kya	yes	113	high	single_child_interpolation	16.7968	14.9581	18.6522	19.4263	17.6747	21.1935	6.0232	3.3937	6.0232	3.3937	35.859211	17.469616	ml	3.3937	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1a2	29	25.85	13.75	41.17		11.5-19.5 kya	yes	113	high	single_child_interpolation	16.7968	14.9581	18.6522	19.4263	17.6747	21.1935	9.0532	6.4237	9.0532	6.4237	53.898362	33.067028	ml	6.4237	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1a2	29	18.66				11.5-19.5 kya	yes	113	high	single_child_interpolation	16.7968	14.9581	18.6522	19.4263	17.6747	21.1935	1.8632	-0.7663	1.8632	0.7663	11.092589	3.944652	ml	0.7663				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1a2a	28	6.81	2.93	10.68		11.5-19.5 kya	yes	95	high	rho_direct	13.1072	11.0656	15.1711	13.1072	11.0656	15.1711	-6.2972	-6.2972	6.2972	6.2972	48.043823	48.043823	rho	6.2972	no	no	no	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1a2a	28	12.37	6.38	18.37		11.5-19.5 kya	yes	95	high	rho_direct	13.1072	11.0656	15.1711	13.1072	11.0656	15.1711	-0.7372	-0.7372	0.7372	0.7372	5.62439	5.62439	rho	0.7372	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1a2a	28	14.63	5.95	23.32		11.5-19.5 kya	yes	95	high	rho_direct	13.1072	11.0656	15.1711	13.1072	11.0656	15.1711	1.5228	1.5228	1.5228	1.5228	11.618042	11.618042	rho	1.5228	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1a2a	28	17.8	9.55	29.32		11.5-19.5 kya	yes	95	high	rho_direct	13.1072	11.0656	15.1711	13.1072	11.0656	15.1711	4.6928	4.6928	4.6928	4.6928	35.803223	35.803223	rho	4.6928	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1a2a	28	12.9				11.5-19.5 kya	yes	95	high	rho_direct	13.1072	11.0656	15.1711	13.1072	11.0656	15.1711	-0.2072	-0.2072	0.2072	0.2072	1.580811	1.580811	rho	0.2072				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1a2a1	21	5.21	0.8	9.62		5-11.5 kya	yes	53	high	single_child_interpolation	12.4284	9.1271	15.7893	10.4995	9.4787	11.5314	-7.2184	-5.2895	7.2184	5.2895	58.079882	50.378589	ml	5.2895	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1a2a1	21	10.22	4.4	16.03		5-11.5 kya	yes	53	high	single_child_interpolation	12.4284	9.1271	15.7893	10.4995	9.4787	11.5314	-2.2084	-0.2795	2.2084	0.2795	17.768981	2.662032	ml	0.2795	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1a2a1	21	12.01	1.98	22.04		5-11.5 kya	yes	53	high	single_child_interpolation	12.4284	9.1271	15.7893	10.4995	9.4787	11.5314	-0.4184	1.5105	0.4184	1.5105	3.366483	14.386399	rho	0.4184	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1a2a1	21	12.37	5.5	22.43		5-11.5 kya	yes	53	high	single_child_interpolation	12.4284	9.1271	15.7893	10.4995	9.4787	11.5314	-0.0584	1.8705	0.0584	1.8705	0.469892	17.815134	rho	0.0584	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1a2a1	21	9.95				5-11.5 kya	yes	53	high	single_child_interpolation	12.4284	9.1271	15.7893	10.4995	9.4787	11.5314	-2.4784	-0.5495	2.4784	0.5495	19.941424	5.233583	ml	0.5495				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1a2a2	5	3.53	-0.62	7.68		2-5 kya	yes	10	medium	rho_direct	6.0144	3.0204	9.0648	6.0144	3.0204	9.0648	-2.4844	-2.4844	2.4844	2.4844	41.307529	41.307529	rho	2.4844	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1a2a2	5	3.62	-0.03	7.27		2-5 kya	yes	10	medium	rho_direct	6.0144	3.0204	9.0648	6.0144	3.0204	9.0648	-2.3944	-2.3944	2.3944	2.3944	39.81112	39.81112	rho	2.3944	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1a2a2	5	3.15	-3.03	9.33		2-5 kya	yes	10	medium	rho_direct	6.0144	3.0204	9.0648	6.0144	3.0204	9.0648	-2.8644	-2.8644	2.8644	2.8644	47.625698	47.625698	rho	2.8644	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1a2a2	5	4.68	0.67	12.38		2-5 kya	yes	10	medium	rho_direct	6.0144	3.0204	9.0648	6.0144	3.0204	9.0648	-1.3344	-1.3344	1.3344	1.3344	22.186752	22.186752	rho	1.3344	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1a2a2	5	3.75				2-5 kya	yes	10	medium	rho_direct	6.0144	3.0204	9.0648	6.0144	3.0204	9.0648	-2.2644	-2.2644	2.2644	2.2644	37.649641	37.649641	rho	2.2644				yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1b'd	28	18.41	7.14	29.68		19.5 kya	yes	147	high	rho_direct	27.0351	23.4386	30.6845	27.0351	23.4386	30.6845	-8.6251	-8.6251	8.6251	8.6251	31.90334	31.90334	rho	8.6251	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1b'd	28	21.23	10.99	31.47		19.5 kya	yes	147	high	rho_direct	27.0351	23.4386	30.6845	27.0351	23.4386	30.6845	-5.8051	-5.8051	5.8051	5.8051	21.472456	21.472456	rho	5.8051	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1b'd	28	27.86	6.35	49.37		19.5 kya	yes	147	high	rho_direct	27.0351	23.4386	30.6845	27.0351	23.4386	30.6845	0.8249	0.8249	0.8249	0.8249	3.051219	3.051219	rho	0.8249	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1b'd	28	26.47	15.83	41.09		19.5 kya	yes	147	high	rho_direct	27.0351	23.4386	30.6845	27.0351	23.4386	30.6845	-0.5651	-0.5651	0.5651	0.5651	2.090246	2.090246	rho	0.5651	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1b'd	28	23.49				19.5 kya	yes	147	high	rho_direct	27.0351	23.4386	30.6845	27.0351	23.4386	30.6845	-3.5451	-3.5451	3.5451	3.5451	13.112953	13.112953	rho	3.5451				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1b	27	14.9	5.5	24.31		19.5 kya	yes	116	high	rho_direct	18.053	14.6877	21.4736	18.053	14.6877	21.4736	-3.153	-3.153	3.153	3.153	17.465241	17.465241	rho	3.153	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1b	27	15.89	8.08	23.71		19.5 kya	yes	116	high	rho_direct	18.053	14.6877	21.4736	18.053	14.6877	21.4736	-2.163	-2.163	2.163	2.163	11.981388	11.981388	rho	2.163	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1b	27	19.55	3.51	35.6		19.5 kya	yes	116	high	rho_direct	18.053	14.6877	21.4736	18.053	14.6877	21.4736	1.497	1.497	1.497	1.497	8.292251	8.292251	rho	1.497	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1b	27	22.52	12.75	35.58		19.5 kya	yes	116	high	rho_direct	18.053	14.6877	21.4736	18.053	14.6877	21.4736	4.467	4.467	4.467	4.467	24.74381	24.74381	rho	4.467	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1b	27	18.22				19.5 kya	yes	116	high	rho_direct	18.053	14.6877	21.4736	18.053	14.6877	21.4736	0.167	0.167	0.167	0.167	0.925054	0.925054	rho	0.167				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1b1	19	8.36	-0.28	17.0		5-11.5 kya	yes	27	medium	single_child_interpolation	11.6276	6.5367	16.8645	11.6347	9.2341	14.0694	-3.2676	-3.2747	3.2676	3.2747	28.102102	28.145977	rho	3.2676	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1b1	19	10.48	2.45	18.51		5-11.5 kya	yes	27	medium	single_child_interpolation	11.6276	6.5367	16.8645	11.6347	9.2341	14.0694	-1.1476	-1.1547	1.1476	1.1547	9.869621	9.924622	rho	1.1476	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1b1	19	2.49	0.19	4.79		5-11.5 kya	yes	27	medium	single_child_interpolation	11.6276	6.5367	16.8645	11.6347	9.2341	14.0694	-9.1376	-9.1447	9.1376	9.1447	78.585435	78.598503	rho	9.1376	no	no	no	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1b1	19	9.26	3.12	18.49		5-11.5 kya	yes	27	medium	single_child_interpolation	11.6276	6.5367	16.8645	11.6347	9.2341	14.0694	-2.3676	-2.3747	2.3676	2.3747	20.361898	20.410496	rho	2.3676	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1b1	19	7.65				5-11.5 kya	yes	27	medium	single_child_interpolation	11.6276	6.5367	16.8645	11.6347	9.2341	14.0694	-3.9776	-3.9847	3.9776	3.9847	34.208263	34.248412	rho	3.9776				yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1b1a	18	4.71	-1.2	10.61		2-5 kya	yes	14	medium	single_child_interpolation	5.2164	3.7806	6.6653	7.4368	5.5974	9.2987	-0.5064	-2.7268	0.5064	2.7268	9.707844	36.666308	rho	0.5064	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1b1a	18	5.31	0.82	9.81		2-5 kya	yes	14	medium	single_child_interpolation	5.2164	3.7806	6.6653	7.4368	5.5974	9.2987	0.0936	-2.1268	0.0936	2.1268	1.794341	28.598322	rho	0.0936	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1b1a	18	1.75	-0.35	3.85		2-5 kya	yes	14	medium	single_child_interpolation	5.2164	3.7806	6.6653	7.4368	5.5974	9.2987	-3.4664	-5.6868	3.4664	5.6868	66.451959	76.468373	rho	3.4664	yes	no	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1b1a	18	5.66	1.51	12.16		2-5 kya	yes	14	medium	single_child_interpolation	5.2164	3.7806	6.6653	7.4368	5.5974	9.2987	0.4436	-1.7768	0.4436	1.7768	8.503949	23.891997	rho	0.4436	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1b1a	18	4.36				2-5 kya	yes	14	medium	single_child_interpolation	5.2164	3.7806	6.6653	7.4368	5.5974	9.2987	-0.8564	-3.0768	0.8564	3.0768	16.417453	41.372633	rho	0.8564				yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b1b1a1	15	1.88	0.42	3.34		2-5 kya	yes	12	medium	rho_direct	3.2389	1.9607	4.528	3.2389	1.9607	4.528	-1.3589	-1.3589	1.3589	1.3589	41.955602	41.955602	rho	1.3589	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b1b1a1	15	3.45	1.66	5.23		2-5 kya	yes	12	medium	rho_direct	3.2389	1.9607	4.528	3.2389	1.9607	4.528	0.2111	0.2111	0.2111	0.2111	6.517645	6.517645	rho	0.2111	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b1b1a1	15	2.1	-0.42	4.62		2-5 kya	yes	12	medium	rho_direct	3.2389	1.9607	4.528	3.2389	1.9607	4.528	-1.1389	-1.1389	1.1389	1.1389	35.163173	35.163173	rho	1.1389	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b1b1a1	15	5.23	1.19	11.69		2-5 kya	yes	12	medium	rho_direct	3.2389	1.9607	4.528	3.2389	1.9607	4.528	1.9911	1.9911	1.9911	1.9911	61.474575	61.474575	rho	1.9911	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b1b1a1	15	3.17				2-5 kya	yes	12	medium	rho_direct	3.2389	1.9607	4.528	3.2389	1.9607	4.528	-0.0689	-0.0689	0.0689	0.0689	2.127265	2.127265	rho	0.0689				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b2	146	14.26	7.79	20.74		19.5 kya	yes	1389	high	rho_direct	21.8126	20.9392	22.6894	21.8126	20.9392	22.6894	-7.5526	-7.5526	7.5526	7.5526	34.624942	34.624942	rho	7.5526	no	no	no	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	complete_genome_rho	D4b2	146	16.1	9.96	22.24		19.5 kya	yes	1389	high	rho_direct	21.8126	20.9392	22.6894	21.8126	20.9392	22.6894	-5.7126	-5.7126	5.7126	5.7126	26.18945	26.18945	rho	5.7126	yes	yes	yes	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	synonymous_positions_rho	D4b2	146	23.59	9.66	37.51		19.5 kya	yes	1389	high	rho_direct	21.8126	20.9392	22.6894	21.8126	20.9392	22.6894	1.7774	1.7774	1.7774	1.7774	8.148501	8.148501	rho	1.7774	yes	yes	yes	no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	bayesian	D4b2	146	40.52	27.05	68.56		19.5 kya	yes	1389	high	rho_direct	21.8126	20.9392	22.6894	21.8126	20.9392	22.6894	18.7074	18.7074	18.7074	18.7074	85.764191	85.764191	rho	18.7074	no	no	no	yes
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	average	D4b2	146	23.62				19.5 kya	yes	1389	high	rho_direct	21.8126	20.9392	22.6894	21.8126	20.9392	22.6894	1.8074	1.8074	1.8074	1.8074	8.286037	8.286037	rho	1.8074				no
以往研究-2.tsv	River Valleys Shaped the Maternal Genetic Landscape of Han Chinese	coding_region_rho	D4b2a	29	13.75	4.85	22.66		19.5 kya	yes	31	medium	rho_direct	20.6798	14.1103	27.4521	20.6798	14.1103	27.4521	-6.9298	-6.9298	6.9298	6.9298	33.509995	33.509995	rho	6.9298	yes	yes	yes	yes
